SSP_ID_1,SSP_ID_2,K_Vec
3058,4397,1671
1359,2095,1673
1334,1916,1673
3065,3559,1675
223,412,1675
396,3346,1679
522,2085,1682
67,274,1682
846,2793,1683
3762,4927,1683
1791,2707,1684
788,3032,1684
3715,4070,1684
457,3235,1685
314,1156,1687
4762,4873,1688
2119,4984,1689
2149,3820,1692
311,2205,1692
2358,4915,1692
2319,3905,1693
1560,2490,1695
2333,4461,1697
1214,4567,1699
3281,4812,1701
2791,4895,1701
1761,4234,1701
1460,4191,1702
2035,2828,1702
989,1317,1703
2542,4660,1703
1465,4759,1703
3829,4407,1704
276,3864,1704
3637,4614,1706
836,2910,1707
3138,4500,1707
47,2689,1710
1931,4781,1710
232,2051,1712
3876,4934,1713
2545,4428,1716
2786,3815,1719
1533,4234,1720
1929,3177,1721
1966,2672,1722
1627,2174,1726
1283,1711,1727
4179,4266,1728
2330,2452,1728
2121,4034,1728
1066,2192,1728
2309,3000,1729
1258,4358,1730
2275,3867,1735
1713,2140,1735
753,3708,1736
1983,3717,1739
744,4777,1741
2546,3926,1741
46,1639,1742
1072,1785,1744
2723,4813,1746
232,3547,1746
28,3617,1747
2079,3507,1750
1678,2095,1751
2747,2867,1755
1905,3129,1756
3229,3482,1756
274,558,1758
3709,3898,1760
4723,4991,1762
2144,4429,1762
926,993,1763
1163,1650,1764
3470,4116,1764
1449,1506,1764
2128,5057,1765
4141,4559,1766
3837,4640,1768
241,566,1769
1311,1621,1770
2244,3391,1770
1292,1442,1771
1857,3993,1772
3606,3895,1775
834,2510,1778
1650,3943,1780
590,2826,1780
1842,3809,1780
1183,2756,1780
1378,1443,1780
1472,4880,1780
1157,3326,1780
529,2530,1782
2043,3387,1782
2731,4354,1784
1453,3360,1786
2889,4146,1786
1746,3174,1786
584,2439,1788
1021,3028,1788
2610,4276,1789
2150,2577,1789
1317,2150,1789
3862,3959,1789
1987,4261,1790
132,2898,1791
708,1467,1791
1157,3030,1793
888,3898,1793
2408,4602,1794
760,2121,1795
1672,4103,1796
28,1462,1797
22,2276,1797
1161,3105,1798
987,4607,1800
116,2892,1803
1672,3539,1803
169,4827,1803
1556,2317,1804
1284,2047,1804
1104,2330,1806
3775,4674,1806
2174,5050,1806
1002,1341,1806
1351,3781,1806
143,3838,1808
1074,1111,1810
4389,4761,1812
1659,4565,1816
4386,4530,1817
501,2701,1818
1642,4551,1820
114,1039,1824
2709,3745,1825
163,1386,1827
1847,2733,1827
463,1985,1828
226,4467,1829
2411,3798,1829
882,934,1832
3283,3463,1835
2187,4201,1836
1196,2437,1838
3442,4565,1840
1154,4076,1840
604,3963,1840
832,929,1840
2753,3707,1841
1084,2178,1841
312,4506,1843
1982,2727,1844
517,4443,1847
130,2325,1848
2048,2654,1848
801,3773,1849
9,582,1851
76,1074,1853
3207,4814,1853
1084,3559,1857
2150,2522,1858
2395,3062,1861
3385,4856,1861
2965,4409,1861
2891,4145,1861
801,983,1861
1852,2610,1863
3015,4973,1863
4400,4877,1867
1729,4003,1869
986,1085,1870
200,4255,1870
700,828,1870
431,1751,1871
3159,3524,1873
1908,4441,1873
1,4867,1873
425,4205,1873
1413,3659,1875
2420,2549,1878
1922,2710,1878
1436,1651,1880
1669,4697,1880
297,2258,1880
542,1540,1880
877,2719,1881
2303,2914,1882
2264,2359,1882
2219,3260,1883
1842,2005,1884
2269,4250,1884
1636,4760,1885
237,3885,1885
3297,4409,1885
1052,4760,1887
2381,4760,1889
2481,3045,1892
417,5012,1892
1442,2819,1892
4025,4439,1894
2083,4687,1896
418,5012,1899
651,2350,1902
1066,2298,1903
811,1875,1906
3405,4449,1908
1325,2289,1909
4390,4601,1910
201,2460,1910
605,1054,1913
1801,4979,1913
3865,4817,1916
1725,2617,1916
206,3920,1916
502,4419,1917
1607,2350,1918
574,3273,1918
3301,3381,1919
2811,4534,1919
864,1860,1920
89,2036,1921
1209,2029,1923
558,3864,1925
2226,3806,1926
2456,2831,1927
1203,3589,1927
164,4717,1927
2727,4439,1927
360,3061,1928
2724,2868,1929
1181,2264,1929
4345,4869,1931
627,3194,1931
860,3897,1931
186,529,1931
3599,4955,1931
2948,3347,1931
719,4123,1931
432,3062,1933
819,2057,1934
1644,1933,1935
1294,2893,1936
2071,3499,1939
2071,3498,1941
1912,4181,1942
522,4164,1944
3267,3901,1945
978,1757,1945
1513,4453,1945
1483,4703,1948
276,1346,1950
1127,4650,1951
2326,4559,1952
1848,4624,1953
660,760,1953
660,1890,1955
3710,4973,1959
398,1801,1961
2284,3153,1962
4087,4184,1962
3124,4393,1963
986,1788,1964
2110,2298,1964
2191,4530,1965
2949,4291,1967
431,2731,1967
2758,3676,1968
2950,4757,1969
2164,2486,1971
3671,5021,1971
3879,4406,1973
2592,3202,1974
1612,4991,1975
420,3811,1976
641,4358,1977
1,1730,1979
855,2417,1980
4544,4872,1981
494,3775,1982
2484,3531,1984
1245,1782,1986
1611,4991,1987
595,937,1987
233,2033,1987
2171,4673,1987
1383,3658,1987
352,3189,1987
2708,3788,1988
2937,3565,1989
217,3309,1990
1179,4338,1992
2154,4581,1993
95,4502,1993
1708,2659,1994
2529,3515,1995
2904,3113,1995
210,2741,1996
2900,3197,1998
912,3166,2000
255,4180,2000
687,4699,2001
26,618,2002
3303,4864,2003
2552,3058,2004
2449,4032,2005
1977,3660,2005
1059,5045,2005
3167,4801,2005
285,2258,2005
877,3017,2007
1193,3334,2007
3458,3968,2007
3877,4357,2008
191,3558,2011
4168,4199,2013
1031,3581,2013
268,1175,2013
856,2513,2014
191,3378,2015
3190,3191,2015
3763,4220,2018
2031,2917,2019
603,4009,2021
851,1554,2022
1096,2019,2023
1179,4343,2025
247,1958,2027
3548,4788,2027
859,2083,2027
1238,2319,2028
2664,3290,2030
3962,5025,2030
2664,3291,2030
765,2476,2030
3133,4304,2033
160,3430,2034
335,4313,2035
1305,3803,2039
4038,4506,2042
223,1579,2043
401,3831,2044
1778,4358,2045
4246,4476,2045
1063,4523,2045
2709,4802,2046
2353,2709,2049
2043,3993,2050
2208,3222,2052
401,3832,2053
998,4144,2053
1364,3644,2055
974,3056,2057
3049,4202,2058
3421,4001,2059
413,4179,2060
1634,4002,2060
2245,3620,2060
3804,4812,2061
2781,3351,2062
913,2902,2063
1594,2779,2065
754,1953,2066
385,3999,2066
1259,5040,2066
489,1807,2066
3717,4769,2067
1939,4408,2067
1499,4753,2068
624,3127,2071
3610,4287,2073
1639,4551,2074
2092,2462,2075
1693,3072,2075
1120,1354,2078
748,3506,2078
4509,4736,2080
208,4702,2081
3873,4356,2081
4439,4496,2081
3152,4456,2081
2317,3427,2082
1968,2746,2083
2532,3568,2084
3957,3966,2086
3146,4040,2086
670,1820,2086
2858,4566,2089
25,2547,2090
3076,3993,2093
2739,2961,2093
23,2573,2093
1510,2147,2093
1550,4289,2095
38,4081,2096
491,3039,2096
2694,3287,2096
240,1504,2099
1174,1976,2100
1736,4510,2102
1372,3909,2102
340,2727,2104
2727,3243,2104
2484,3951,2106
942,3954,2107
737,2123,2107
1758,3698,2108
489,683,2108
1483,3864,2108
222,1269,2109
1512,1530,2110
1376,1646,2111
1710,3163,2111
458,2262,2112
1586,1812,2114
1305,4387,2116
3801,4103,2118
2407,2512,2120
3517,4632,2121
2679,4971,2122
708,965,2123
2353,4968,2125
1644,2466,2125
102,2888,2128
944,4431,2130
2188,4204,2130
1529,4888,2131
1687,1738,2133
647,4403,2135
406,4025,2137
2185,2980,2138
18,2547,2139
365,2743,2139
415,4233,2139
783,2769,2141
743,4178,2141
660,2495,2146
1867,4443,2147
1953,3499,2147
2312,3657,2148
988,1475,2150
1478,2495,2150
416,3651,2152
1859,3204,2155
1953,3498,2155
59,4231,2159
1071,1395,2161
1140,1910,2164
36,639,2164
625,3912,2164
507,1862,2166
2725,4816,2166
977,2663,2167
2653,4653,2167
2069,3463,2167
750,2902,2168
4474,4858,2168
674,3655,2168
837,2544,2170
1049,2262,2170
895,2827,2172
590,2010,2172
219,3559,2172
1004,4065,2172
236,1377,2173
3866,4013,2173
2870,4749,2173
917,2383,2174
1443,2768,2178
3731,3883,2179
2014,2771,2179
1865,4218,2180
2545,3274,2181
779,2362,2181
637,1710,2183
2555,2671,2183
1805,2173,2184
3493,3847,2184
1494,3642,2184
423,606,2187
2593,4250,2187
2772,3035,2188
2877,4169,2188
243,3194,2189
2853,3913,2190
217,2386,2191
3407,4084,2193
970,4101,2193
529,1832,2194
1451,1803,2195
620,860,2196
344,4005,2197
1727,3616,2197
2173,3141,2198
153,4642,2199
2823,4728,2199
917,4873,2201
1962,2962,2202
441,3552,2203
2785,4180,2205
3908,4821,2206
441,2497,2206
1996,3512,2207
975,3766,2207
3076,3571,2208
2399,3699,2208
2752,4295,2209
2266,3422,2210
2556,2671,2210
83,589,2211
2360,2843,2211
2158,3796,2212
444,1399,2212
530,1670,2213
1335,5051,2213
1695,3455,2213
483,1124,2214
3067,3657,2214
32,2381,2215
2175,2280,2216
1015,4599,2216
2020,4372,2218
1208,4706,2220
122,1957,2223
2593,4477,2225
130,1718,2228
2298,2688,2230
1593,2718,2230
1036,1474,2231
133,3511,2232
581,4191,2232
3072,3993,2232
525,4147,2232
3755,4352,2234
137,1663,2235
379,1513,2235
1759,4678,2236
633,2381,2237
1198,1821,2237
1897,3161,2239
1335,1647,2241
138,4102,2242
1523,2573,2243
428,1329,2244
530,697,2245
348,4191,2245
2074,3630,2247
1802,2547,2247
949,2149,2247
32,1636,2248
452,4011,2250
2844,3350,2251
3778,4088,2256
4044,4282,2258
79,3188,2258
3706,4526,2259
3585,4720,2261
1659,3098,2263
3449,3699,2265
633,1636,2267
198,3351,2268
2160,4293,2269
4048,5058,2270
3335,4121,2270
2582,3447,2272
3270,3714,2272
118,1760,2272
831,3233,2272
50,4647,2273
1131,2728,2275
1374,1940,2277
2200,3633,2277
688,2570,2279
1845,2629,2280
1349,3223,2282
2845,3306,2284
2540,3528,2285
1271,3678,2285
177,2403,2286
1674,4604,2287
1881,4248,2288
713,2351,2289
1611,2554,2290
8,4350,2290
1757,4789,2290
324,4128,2290
2131,4373,2293
309,1688,2295
80,3187,2298
3536,4174,2298
1012,4471,2298
1612,2554,2298
3659,4194,2299
3274,4481,2301
2035,3518,2301
685,1398,2302
2502,4051,2303
2794,3506,2304
947,3441,2305
32,1052,2305
1028,3610,2307
26,4036,2308
1761,3233,2308
946,4722,2309
2031,2574,2309
501,2525,2309
278,3634,2309
1749,4130,2310
239,1153,2310
1517,3265,2312
808,2389,2312
524,742,2314
2195,2723,2314
633,4914,2317
431,2552,2317
633,1052,2319
433,3886,2320
202,1965,2320
684,839,2321
2483,4914,2322
4014,4765,2322
958,3927,2325
1275,1564,2326
2519,3251,2327
870,3982,2327
631,2779,2329
92,1427,2331
591,765,2332
1582,3403,2334
701,4945,2334
530,2406,2337
1274,2547,2340
200,470,2342
658,4408,2343
32,4914,2344
1711,1766,2344
685,5013,2346
334,3401,2346
934,3589,2346
1304,2985,2348
1765,2435,2350
196,789,2350
469,541,2350
2139,2436,2350
1192,2767,2350
3094,3968,2351
1332,1719,2354
829,1021,2356
3350,4210,2358
2828,3518,2358
296,1467,2358
494,4506,2360
65,472,2360
1480,3151,2361
645,4160,2365
3019,4535,2367
2583,3298,2368
1289,4724,2368
462,644,2370
3505,3821,2370
1490,2278,2370
2454,3383,2370
1847,2886,2370
322,3818,2371
3477,4998,2375
3195,3562,2376
767,4690,2377
15,1170,2377
1083,4085,2377
769,1414,2378
1171,4146,2378
3295,3923,2380
1164,4247,2380
1828,2612,2380
624,3800,2382
1540,2913,2382
2886,4138,2384
4187,4322,2385
3905,4762,2388
973,4818,2389
2381,3854,2391
2229,4029,2394
1271,1986,2395
151,1542,2395
1409,1894,2395
510,2244,2396
3479,4567,2396
661,1378,2401
972,3351,2404
1701,4803,2405
3328,4567,2407
843,3339,2408
1131,2729,2409
3701,4160,2409
1738,3520,2411
2549,4619,2413
304,2431,2414
1636,3854,2414
3783,4189,2414
820,3107,2416
3087,4109,2417
850,3967,2417
3074,3109,2419
3924,4085,2419
2858,4226,2420
606,5037,2420
2430,4192,2420
1346,4428,2421
576,4191,2422
266,4777,2422
1749,3178,2426
652,3104,2426
729,3560,2426
2423,4735,2427
624,2412,2428
1155,2952,2429
341,4409,2429
1909,3355,2430
881,1008,2430
1163,4242,2430
511,2107,2430
171,5019,2431
4462,4960,2432
1542,4825,2432
148,171,2434
3420,3706,2436
1100,3882,2438
268,4244,2439
1111,4955,2440
891,2144,2442
1461,3081,2443
753,3490,2445
1313,4357,2447
1230,2761,2451
1328,4807,2451
2983,3241,2453
3775,4038,2455
2503,4642,2456
491,3238,2456
1909,4876,2456
3349,4007,2458
910,3006,2459
1480,4367,2459
1041,2941,2460
814,4066,2461
1147,2773,2463
2751,4843,2463
697,2244,2463
103,2330,2465
1600,2787,2465
2518,3221,2466
2376,3173,2470
147,2315,2472
2638,4894,2472
1102,2100,2473
24,171,2474
1052,3854,2477
558,4712,2479
1993,2250,2482
3159,3655,2483
4538,4871,2484
1553,1713,2485
285,4630,2486
738,2211,2487
744,4662,2488
3927,4152,2490
276,4013,2492
354,3489,2493
2952,3965,2495
784,1114,2495
2114,2489,2496
1071,1965,2497
1127,2648,2497
3416,4466,2498
1143,2121,2498
168,3182,2500
1314,4445,2500
3275,4867,2501
2054,3030,2501
1771,2071,2502
804,2156,2502
137,3778,2504
3207,3965,2505
2422,3445,2505
1368,4643,2505
2054,3326,2506
1864,2911,2507
30,1980,2507
2505,4160,2507
2487,4296,2508
477,4445,2511
1292,4185,2514
1758,4514,2514
1070,2673,2515
73,1458,2516
1438,3205,2518
204,1120,2518
1021,2349,2518
1736,2126,2519
1521,5015,2520
3126,3278,2523
706,4291,2523
1722,3564,2524
608,2731,2525
914,2292,2528
3197,3943,2528
2448,4448,2529
2789,4444,2529
691,891,2529
1379,2826,2532
3565,4682,2532
697,4867,2533
2190,2245,2533
268,3843,2534
2691,4488,2536
1919,3995,2536
532,4773,2536
1611,2079,2538
1992,4666,2538
2939,2969,2538
966,4215,2539
618,4729,2539
340,4720,2539
909,4093,2540
29,4814,2540
431,3292,2542
202,1124,2545
1749,4296,2547
292,3812,2549
1007,4305,2551
1612,2079,2554
2557,3327,2555
25,5031,2556
179,2237,2558
1197,3964,2560
3237,4123,2561
1542,2788,2562
2130,3074,2564
285,2525,2565
2028,2110,2565
1530,4896,2567
2376,3849,2569
1427,4154,2570
2410,4924,2570
3915,4939,2571
1211,3136,2571
4294,4484,2571
2385,4206,2571
426,3529,2572
303,3329,2574
2804,3796,2574
1751,3894,2574
685,3385,2575
18,5031,2575
4666,4933,2576
341,3479,2577
67,1066,2579
1292,4319,2581
1501,1863,2582
948,4313,2583
437,4022,2586
1515,4371,2587
2027,4809,2590
1910,4024,2591
72,3061,2594
591,3413,2599
542,2573,2599
2635,3187,2603
1348,3729,2603
1151,2459,2605
462,4902,2606
2472,2763,2609
3227,4156,2610
3565,3742,2610
2741,2863,2611
1784,3929,2611
4453,5052,2614
341,3328,2614
835,1553,2615
1214,3405,2616
340,3318,2617
1638,4922,2617
804,2431,2617
1790,3942,2619
1466,4488,2621
3711,4975,2622
890,1767,2623
3125,3245,2625
3036,3839,2626
1513,2704,2629
2693,4132,2630
492,4479,2633
2188,2622,2634
3204,4804,2635
1332,4989,2638
1607,3479,2638
1350,4146,2640
3282,4765,2641
590,4733,2641
3668,4919,2642
2672,4509,2642
77,3251,2642
4158,4193,2642
2409,3496,2643
802,2824,2644
651,3479,2648
1607,3328,2649
402,2216,2649
651,3328,2649
1346,1523,2652
2999,3650,2652
381,4928,2652
2315,5013,2653
651,4089,2653
62,1033,2656
3340,4337,2657
770,2272,2657
373,4061,2658
1808,2282,2659
1607,4089,2661
2098,4555,2662
1493,1581,2662
1654,3431,2664
454,5000,2664
1305,1797,2666
1453,3914,2666
4387,4805,2668
2370,3892,2669
115,3762,2671
1426,3190,2673
1609,2014,2677
4640,4737,2678
2091,3959,2678
3848,4338,2679
1183,3025,2680
602,4173,2682
1103,1915,2685
2162,4873,2685
2142,4208,2685
1405,3407,2686
591,2373,2686
1603,3880,2688
1917,2431,2689
1874,3892,2689
1810,3035,2690
3079,4165,2691
158,3065,2692
100,1005,2693
745,5037,2693
1723,3981,2693
2953,4075,2695
1284,3283,2695
1303,4381,2695
238,979,2695
614,2975,2695
264,2061,2696
1702,3615,2698
1436,2375,2698
1931,3024,2700
2396,2893,2701
1133,3148,2701
1394,3145,2704
985,3484,2704
1021,4141,2706
826,2949,2707
1710,3002,2708
2970,5055,2709
4226,4674,2710
2931,3561,2712
1400,1793,2713
1233,1494,2715
1373,1453,2717
1160,1969,2720
190,4317,2721
535,775,2722
115,414,2723
2143,4761,2724
1451,4446,2724
43,4997,2725
2126,3691,2727
1268,2339,2729
3266,4003,2730
2228,4550,2730
1107,3622,2732
360,3733,2734
2371,4741,2734
437,817,2734
1036,2849,2736
2569,3072,2738
673,3976,2739
3744,3942,2740
2368,2792,2743
607,1913,2743
2311,4458,2745
3707,4701,2749
2199,3467,2749
1251,4535,2752
1586,4959,2752
164,2917,2754
3359,3400,2756
184,2661,2758
1983,3861,2760
1126,3060,2761
173,3630,2763
114,4994,2763
3918,3920,2763
1371,5025,2763
442,3480,2763
321,1254,2763
4167,4289,2763
9,1205,2764
1269,2943,2764
3679,3760,2765
44,820,2766
3402,3474,2768
1477,3920,2769
2676,4960,2770
1287,1989,2772
688,4702,2773
349,1099,2776
3402,3475,2776
2469,4996,2777
642,2230,2778
1412,4093,2780
2672,4949,2781
1438,1617,2782
1703,4809,2782
1214,3778,2783
2042,4125,2784
654,3160,2784
2778,4254,2785
2512,2983,2787
1022,3685,2787
41,2741,2787
1114,4852,2788
1621,3088,2789
2261,4339,2790
3818,4438,2792
4439,4441,2792
487,3176,2793
1085,4578,2793
739,1729,2794
476,4217,2797
808,1819,2797
3279,4254,2800
38,1907,2800
1051,3495,2802
140,3637,2804
4805,4974,2805
1864,3971,2805
353,953,2808
1451,2032,2809
4431,4922,2809
1115,3013,2810
1703,2683,2811
1138,1769,2812
104,1963,2813
13,2002,2814
25,2303,2816
2314,4521,2817
746,4938,2818
2304,4731,2819
3899,5006,2821
1128,2002,2823
3595,4578,2825
2850,4664,2825
844,1343,2825
374,4071,2825
1069,3819,2827
796,4419,2828
2785,4826,2828
1153,3672,2830
4234,4578,2831
1038,2859,2831
4592,4970,2832
2668,4938,2833
2452,3188,2833
3702,3945,2834
2018,3070,2834
1737,4512,2835
362,1482,2836
3370,4629,2837
3163,3510,2837
483,1144,2837
3385,4377,2837
367,4102,2839
2779,3350,2840
164,4436,2842
3035,3566,2842
18,2303,2844
1619,2782,2844
1529,2121,2845
1616,2712,2846
2573,2911,2846
3551,4942,2848
919,4831,2848
2743,3736,2849
920,4831,2850
1726,1765,2851
1185,4225,2852
362,1765,2853
2481,3662,2854
1482,3344,2855
916,5020,2857
2678,3602,2857
2743,4452,2857
576,1968,2859
3777,4947,2859
2822,3878,2862
567,3954,2862
110,2976,2863
508,2912,2865
126,3953,2866
3825,4362,2866
1375,5043,2868
2404,2511,2868
1454,1963,2870
645,3843,2871
2201,2848,2872
2200,4437,2874
2450,3825,2877
1520,4523,2879
3233,3788,2880
771,4314,2883
469,2358,2883
3597,4368,2884
2349,4570,2885
3202,3708,2885
1174,1550,2887
1928,3964,2888
49,1933,2888
1001,1266,2889
1624,3324,2891
2278,3220,2892
385,4696,2892
673,1600,2892
2068,3955,2892
1055,4020,2892
1264,2035,2893
2555,4148,2894
1448,2916,2895
1096,2419,2896
3355,4720,2896
424,4738,2897
1639,4210,2898
571,870,2899
2139,4008,2899
2036,3650,2899
111,2223,2900
3886,5049,2900
2117,2320,2900
303,1048,2901
1269,2135,2902
1118,4009,2902
303,3775,2903
769,2714,2905
1364,4232,2905
3019,4480,2905
1764,3344,2906
3807,4349,2907
138,602,2909
835,1090,2910
214,1569,2910
1408,3693,2910
1937,2737,2912
2088,2315,2914
4844,4847,2914
2556,4148,2916
2593,4866,2917
2295,2951,2917
3806,4386,2917
1374,5038,2917
428,1182,2919
1073,4846,2921
39,2162,2923
1059,3978,2924
2,1652,2924
1450,3059,2928
567,2776,2930
2023,3851,2933
26,2258,2933
3015,4337,2934
876,1328,2935
2117,2785,2936
172,1641,2936
3355,4545,2937
200,3247,2938
2412,2812,2941
1321,3985,2941
2543,2723,2941
4228,4363,2942
1852,3373,2942
2020,5004,2942
3387,3748,2942
824,3262,2943
645,4244,2944
2005,3129,2946
198,3177,2948
824,2948,2949
1336,3413,2949
3185,4362,2950
999,1457,2951
350,2856,2951
55,2119,2951
1369,4418,2954
753,4246,2954
3364,4826,2954
1671,4127,2955
1243,2494,2955
2299,4252,2955
2810,3853,2957
2441,4766,2958
1378,3191,2958
2966,3414,2961
147,1236,2964
2706,2751,2964
2115,3758,2965
587,2465,2965
465,5031,2966
1641,4982,2968
863,4805,2970
1217,3483,2971
1970,3258,2974
2896,3228,2975
2930,4947,2976
4025,4443,2978
1883,2440,2978
868,1007,2980
1094,3180,2982
2711,4003,2982
1797,2624,2982
667,2907,2984
661,1546,2985
1284,4813,2985
426,3709,2987
4013,4104,2987
2336,4124,2990
2593,2625,2992
2917,4552,2993
1334,2929,2993
2214,3935,2993
23,4068,2993
473,1333,2993
188,3755,2994
1618,2298,2995
1058,2008,2996
607,2395,2997
1272,1372,2999
459,689,2999
2628,3088,3001
2377,3617,3005
1635,1882,3006
1595,2686,3007
3821,4672,3007
927,3786,3007
187,2310,3008
4068,4344,3009
431,4446,3010
3372,4453,3010
1814,3898,3010
131,3474,3013
988,4729,3013
1153,5028,3014
1014,3174,3014
428,1272,3014
1706,3860,3014
2164,4354,3014
1007,2728,3016
131,3475,3016
2166,4546,3016
2222,2952,3019
2017,2832,3019
1840,2363,3020
3092,5035,3021
1204,3156,3022
354,4754,3023
2927,3689,3024
430,868,3024
300,3308,3024
3369,3927,3026
357,3810,3026
1334,4090,3029
2629,4553,3031
535,1218,3033
2659,4203,3033
3525,4795,3033
2361,3718,3033
4729,4890,3035
54,4008,3036
2881,3536,3036
688,884,3037
3017,3540,3038
369,4412,3039
2361,2380,3039
528,3413,3039
1058,3917,3039
1855,3337,3039
2789,3881,3039
961,1568,3039
1480,2527,3042
3800,4384,3043
4088,4890,3043
27,406,3044
2583,3230,3046
3571,3705,3046
78,948,3047
906,2060,3049
606,845,3050
487,799,3052
641,998,3053
1983,4390,3054
371,3260,3054
74,5011,3055
1124,1394,3058
121,3734,3060
329,2329,3061
607,3639,3061
2431,4903,3061
2279,4991,3061
1591,4532,3062
193,3972,3064
3695,4891,3066
2298,3463,3067
1221,1948,3068
3024,5031,3068
2068,2244,3069
4724,4883,3071
7,138,3072
4008,4535,3072
2534,4471,3072
861,4165,3073
2034,2393,3075
2304,4674,3076
2167,4981,3077
897,901,3077
2704,3598,3078
1495,3826,3078
2359,3954,3081
1016,3022,3085
4223,4496,3087
326,1732,3087
114,3145,3089
2645,3110,3089
2422,4086,3090
876,4488,3090
1315,1475,3091
2005,4105,3092
17,2351,3093
1395,2930,3094
372,4062,3095
2216,4460,3097
289,4040,3099
100,2140,3102
376,1174,3102
2894,4085,3102
3210,4812,3102
3315,4721,3102
2756,4720,3104
3861,3865,3104
1208,3722,3105
1324,4908,3107
1482,4424,3112
2738,3878,3113
1931,2164,3113
3972,4985,3113
628,1835,3113
2070,2273,3113
1423,3443,3114
1915,4576,3116
1764,2088,3119
1395,2864,3119
2751,4616,3122
278,1491,3122
1701,4804,3125
1266,3041,3127
726,2460,3128
280,1079,3130
2256,3829,3131
1202,4227,3131
2326,4985,3133
2997,4314,3136
127,554,3139
4436,4552,3139
3369,4675,3140
682,2856,3140
2330,4634,3140
287,1079,3140
786,2162,3142
1138,3497,3142
2646,4162,3143
863,4916,3144
692,4268,3145
110,1724,3145
63,1012,3146
2166,3353,3146
3926,4023,3147
609,1026,3148
25,2228,3148
2261,4332,3150
3126,3277,3151
3664,4101,3152
577,4197,3154
1274,5031,3157
2590,4967,3158
4447,4664,3159
3260,3570,3159
526,1214,3161
3864,4428,3162
386,2339,3164
1805,4273,3164
722,3505,3165
3905,4132,3166
3664,3846,3168
1238,3464,3168
50,3341,3169
3015,3611,3170
3868,4397,3170
1568,3162,3171
1156,3468,3173
3208,3536,3174
1218,3151,3175
2097,2760,3176
3252,3405,3176
3017,3968,3177
767,3040,3179
689,3898,3180
419,460,3183
3583,3959,3184
1019,2095,3184
2224,4296,3184
18,2228,3188
416,2129,3191
210,2702,3193
