st_TM_SNT1,st_TM_SNT2,st_TM_SNT3,st_TM_SNT4,st_TM_SNT5,st_TM_SNT6,st_TM_SNT7,st_TM_SNT8,st_TM_SNT9,st_TM_SNT10,st_TM_SNT11,st_TM_SNT12
3224,1995,213,0,0,0,0,0,0,0,0,0
3225,0,0,0,0,0,0,0,0,0,0,0
3226,2425,2741,0,0,0,0,0,0,0,0,0
3227,4187,1942,0,0,0,0,0,0,0,0,0
3228,1010,3104,0,0,0,0,0,0,0,0,0
3229,0,0,0,0,0,0,0,0,0,0,0
3230,3698,0,0,0,0,0,0,0,0,0,0
3231,2129,0,0,0,0,0,0,0,0,0,0
3232,161,2260,0,0,0,0,0,0,0,0,0
3233,1810,0,0,0,0,0,0,0,0,0,0
3234,4159,4684,343,0,0,0,0,0,0,0,0
3235,0,0,0,0,0,0,0,0,0,0,0
3236,4283,3039,0,0,0,0,0,0,0,0,0
3237,0,0,0,0,0,0,0,0,0,0,0
3238,0,0,0,0,0,0,0,0,0,0,0
3239,4914,3269,574,814,253,0,0,0,0,0,0
3240,2047,0,0,0,0,0,0,0,0,0,0
3241,0,0,0,0,0,0,0,0,0,0,0
3242,1636,1052,2381,2910,0,0,0,0,0,0,0
3243,0,0,0,0,0,0,0,0,0,0,0
3244,1577,2094,0,0,0,0,0,0,0,0,0
3245,900,239,2341,0,0,0,0,0,0,0,0
3246,0,0,0,0,0,0,0,0,0,0,0
3247,3124,0,0,0,0,0,0,0,0,0,0
3248,1286,2275,0,0,0,0,0,0,0,0,0
3249,0,0,0,0,0,0,0,0,0,0,0
3250,0,0,0,0,0,0,0,0,0,0,0
3251,0,0,0,0,0,0,0,0,0,0,0
3252,1082,500,1170,0,0,0,0,0,0,0,0
3253,4149,5049,1892,0,0,0,0,0,0,0,0
3254,3370,1965,0,0,0,0,0,0,0,0,0
3255,986,1630,0,0,0,0,0,0,0,0,0
3256,4841,0,0,0,0,0,0,0,0,0,0
3257,1786,0,0,0,0,0,0,0,0,0,0
3258,3034,0,0,0,0,0,0,0,0,0,0
3259,4370,0,0,0,0,0,0,0,0,0,0
3260,2374,0,0,0,0,0,0,0,0,0,0
3261,2569,0,0,0,0,0,0,0,0,0,0
3262,244,0,0,0,0,0,0,0,0,0,0
3263,5011,244,2261,0,0,0,0,0,0,0,0
3264,0,0,0,0,0,0,0,0,0,0,0
3265,96,0,0,0,0,0,0,0,0,0,0
3266,0,0,0,0,0,0,0,0,0,0,0
3267,3170,0,0,0,0,0,0,0,0,0,0
3268,0,0,0,0,0,0,0,0,0,0,0
3269,4914,574,814,253,3239,0,0,0,0,0,0
3270,0,0,0,0,0,0,0,0,0,0,0
3271,1538,0,0,0,0,0,0,0,0,0,0
3272,0,0,0,0,0,0,0,0,0,0,0
3273,0,0,0,0,0,0,0,0,0,0,0
3274,4385,0,0,0,0,0,0,0,0,0,0
3275,3801,3668,874,2192,0,0,0,0,0,0,0
3276,2543,389,0,0,0,0,0,0,0,0,0
3277,4922,1371,0,0,0,0,0,0,0,0,0
3278,0,0,0,0,0,0,0,0,0,0,0
3279,2778,0,0,0,0,0,0,0,0,0,0
3280,0,0,0,0,0,0,0,0,0,0,0
3281,3179,463,0,0,0,0,0,0,0,0,0
3282,2726,0,0,0,0,0,0,0,0,0,0
3283,2194,91,0,0,0,0,0,0,0,0,0
3284,4546,0,0,0,0,0,0,0,0,0,0
3285,4079,3677,1822,987,0,0,0,0,0,0,0
3286,4491,0,0,0,0,0,0,0,0,0,0
3287,0,0,0,0,0,0,0,0,0,0,0
3288,4614,1168,1506,733,745,606,0,0,0,0,0
3289,3589,3588,3915,2147,1778,0,0,0,0,0,0
3290,3291,0,0,0,0,0,0,0,0,0,0
3291,3290,0,0,0,0,0,0,0,0,0,0
3292,149,0,0,0,0,0,0,0,0,0,0
3293,5046,2963,0,0,0,0,0,0,0,0,0
3294,0,0,0,0,0,0,0,0,0,0,0
3295,0,0,0,0,0,0,0,0,0,0,0
3296,0,0,0,0,0,0,0,0,0,0,0
3297,341,2965,0,0,0,0,0,0,0,0,0
3298,1512,2126,0,0,0,0,0,0,0,0,0
3299,0,0,0,0,0,0,0,0,0,0,0
3300,383,0,0,0,0,0,0,0,0,0,0
3301,0,0,0,0,0,0,0,0,0,0,0
3302,0,0,0,0,0,0,0,0,0,0,0
3303,426,344,888,1551,725,386,1268,0,0,0,0
3304,2654,0,0,0,0,0,0,0,0,0,0
3305,3426,0,0,0,0,0,0,0,0,0,0
3306,3620,0,0,0,0,0,0,0,0,0,0
3307,1119,900,1078,853,0,0,0,0,0,0,0
3308,0,0,0,0,0,0,0,0,0,0,0
3309,2386,0,0,0,0,0,0,0,0,0,0
3310,4433,0,0,0,0,0,0,0,0,0,0
3311,0,0,0,0,0,0,0,0,0,0,0
3312,0,0,0,0,0,0,0,0,0,0,0
3313,0,0,0,0,0,0,0,0,0,0,0
3314,0,0,0,0,0,0,0,0,0,0,0
3315,0,0,0,0,0,0,0,0,0,0,0
3316,109,0,0,0,0,0,0,0,0,0,0
3317,0,0,0,0,0,0,0,0,0,0,0
3318,0,0,0,0,0,0,0,0,0,0,0
3319,0,0,0,0,0,0,0,0,0,0,0
3320,4359,2492,0,0,0,0,0,0,0,0,0
3321,4361,1069,1100,152,0,0,0,0,0,0,0
3322,1171,0,0,0,0,0,0,0,0,0,0
3323,3142,0,0,0,0,0,0,0,0,0,0
3324,0,0,0,0,0,0,0,0,0,0,0
3325,0,0,0,0,0,0,0,0,0,0,0
3326,3030,0,0,0,0,0,0,0,0,0,0
3327,0,0,0,0,0,0,0,0,0,0,0
3328,3479,0,0,0,0,0,0,0,0,0,0
3329,1893,0,0,0,0,0,0,0,0,0,0
3330,0,0,0,0,0,0,0,0,0,0,0
3331,0,0,0,0,0,0,0,0,0,0,0
3332,0,0,0,0,0,0,0,0,0,0,0
3333,455,0,0,0,0,0,0,0,0,0,0
3334,0,0,0,0,0,0,0,0,0,0,0
3335,5002,0,0,0,0,0,0,0,0,0,0
3336,0,0,0,0,0,0,0,0,0,0,0
3337,0,0,0,0,0,0,0,0,0,0,0
3338,1322,2039,2431,2156,0,0,0,0,0,0,0
3339,0,0,0,0,0,0,0,0,0,0,0
3340,1632,1536,0,0,0,0,0,0,0,0,0
3341,0,0,0,0,0,0,0,0,0,0,0
3342,785,0,0,0,0,0,0,0,0,0,0
3343,0,0,0,0,0,0,0,0,0,0,0
3344,5015,4526,1461,2842,2435,0,0,0,0,0,0
3345,4527,1117,1064,888,1551,1224,426,257,2712,0,0
3346,0,0,0,0,0,0,0,0,0,0,0
3347,2065,0,0,0,0,0,0,0,0,0,0
3348,4805,3854,1005,2140,1882,1746,126,1207,0,0,0
3349,181,2687,3175,0,0,0,0,0,0,0,0
3350,3671,899,0,0,0,0,0,0,0,0,0
3351,0,0,0,0,0,0,0,0,0,0,0
3352,996,2722,0,0,0,0,0,0,0,0,0
3353,1619,0,0,0,0,0,0,0,0,0,0
3354,4394,0,0,0,0,0,0,0,0,0,0
3355,0,0,0,0,0,0,0,0,0,0,0
3356,3764,0,0,0,0,0,0,0,0,0,0
3357,2575,0,0,0,0,0,0,0,0,0,0
3358,0,0,0,0,0,0,0,0,0,0,0
3359,0,0,0,0,0,0,0,0,0,0,0
3360,3872,0,0,0,0,0,0,0,0,0,0
3361,0,0,0,0,0,0,0,0,0,0,0
3362,3505,0,0,0,0,0,0,0,0,0,0
3363,281,0,0,0,0,0,0,0,0,0,0
3364,3401,728,0,0,0,0,0,0,0,0,0
3365,4884,3916,700,449,0,0,0,0,0,0,0
3366,4118,2856,0,0,0,0,0,0,0,0,0
3367,0,0,0,0,0,0,0,0,0,0,0
3368,3772,0,0,0,0,0,0,0,0,0,0
3369,5045,0,0,0,0,0,0,0,0,0,0
3370,1757,1965,3254,0,0,0,0,0,0,0,0
3371,0,0,0,0,0,0,0,0,0,0,0
3372,4410,4322,0,0,0,0,0,0,0,0,0
3373,0,0,0,0,0,0,0,0,0,0,0
3374,4577,0,0,0,0,0,0,0,0,0,0
3375,1479,0,0,0,0,0,0,0,0,0,0
3376,3153,0,0,0,0,0,0,0,0,0,0
3377,4367,0,0,0,0,0,0,0,0,0,0
3378,0,0,0,0,0,0,0,0,0,0,0
3379,0,0,0,0,0,0,0,0,0,0,0
3380,0,0,0,0,0,0,0,0,0,0,0
3381,521,0,0,0,0,0,0,0,0,0,0
3382,0,0,0,0,0,0,0,0,0,0,0
3383,2616,0,0,0,0,0,0,0,0,0,0
3384,4695,0,0,0,0,0,0,0,0,0,0
3385,0,0,0,0,0,0,0,0,0,0,0
3386,0,0,0,0,0,0,0,0,0,0,0
3387,2839,0,0,0,0,0,0,0,0,0,0
3388,0,0,0,0,0,0,0,0,0,0,0
3389,0,0,0,0,0,0,0,0,0,0,0
3390,2719,0,0,0,0,0,0,0,0,0,0
3391,0,0,0,0,0,0,0,0,0,0,0
3392,4070,1105,1306,0,0,0,0,0,0,0,0
3393,0,0,0,0,0,0,0,0,0,0,0
3394,0,0,0,0,0,0,0,0,0,0,0
3395,0,0,0,0,0,0,0,0,0,0,0
3396,0,0,0,0,0,0,0,0,0,0,0
3397,0,0,0,0,0,0,0,0,0,0,0
3398,0,0,0,0,0,0,0,0,0,0,0
3399,5033,0,0,0,0,0,0,0,0,0,0
3400,0,0,0,0,0,0,0,0,0,0,0
3401,728,3364,0,0,0,0,0,0,0,0,0
3402,0,0,0,0,0,0,0,0,0,0,0
3403,3880,920,919,1780,2664,0,0,0,0,0,0
3404,2552,0,0,0,0,0,0,0,0,0,0
3405,2173,0,0,0,0,0,0,0,0,0,0
3406,556,2256,190,0,0,0,0,0,0,0,0
3407,0,0,0,0,0,0,0,0,0,0,0
3408,0,0,0,0,0,0,0,0,0,0,0
3409,1233,0,0,0,0,0,0,0,0,0,0
3410,4633,0,0,0,0,0,0,0,0,0,0
3411,1025,0,0,0,0,0,0,0,0,0,0
3412,0,0,0,0,0,0,0,0,0,0,0
3413,2330,0,0,0,0,0,0,0,0,0,0
3414,0,0,0,0,0,0,0,0,0,0,0
3415,1833,0,0,0,0,0,0,0,0,0,0
3416,0,0,0,0,0,0,0,0,0,0,0
3417,1535,883,0,0,0,0,0,0,0,0,0
3418,0,0,0,0,0,0,0,0,0,0,0
3419,3898,2104,339,1726,619,146,362,2711,459,719,0
3420,3421,0,0,0,0,0,0,0,0,0,0
3421,4753,3420,0,0,0,0,0,0,0,0,0
3422,0,0,0,0,0,0,0,0,0,0,0
3423,3710,30,0,0,0,0,0,0,0,0,0
3424,3534,1745,1151,0,0,0,0,0,0,0,0
3425,0,0,0,0,0,0,0,0,0,0,0
3426,3305,0,0,0,0,0,0,0,0,0,0
3427,2068,1798,0,0,0,0,0,0,0,0,0
3428,1556,1540,0,0,0,0,0,0,0,0,0
3429,1596,0,0,0,0,0,0,0,0,0,0
3430,0,0,0,0,0,0,0,0,0,0,0
3431,4543,0,0,0,0,0,0,0,0,0,0
3432,0,0,0,0,0,0,0,0,0,0,0
3433,4020,82,0,0,0,0,0,0,0,0,0
3434,4264,0,0,0,0,0,0,0,0,0,0
3435,0,0,0,0,0,0,0,0,0,0,0
3436,1393,0,0,0,0,0,0,0,0,0,0
3437,2696,0,0,0,0,0,0,0,0,0,0
3438,4558,0,0,0,0,0,0,0,0,0,0
3439,4557,0,0,0,0,0,0,0,0,0,0
3440,0,0,0,0,0,0,0,0,0,0,0
3441,4445,2203,0,0,0,0,0,0,0,0,0
3442,4884,700,1603,0,0,0,0,0,0,0,0
3443,3097,0,0,0,0,0,0,0,0,0,0
3444,3099,0,0,0,0,0,0,0,0,0,0
3445,0,0,0,0,0,0,0,0,0,0,0
3446,0,0,0,0,0,0,0,0,0,0,0
3447,795,0,0,0,0,0,0,0,0,0,0
3448,0,0,0,0,0,0,0,0,0,0,0
3449,0,0,0,0,0,0,0,0,0,0,0
3450,0,0,0,0,0,0,0,0,0,0,0
3451,0,0,0,0,0,0,0,0,0,0,0
3452,0,0,0,0,0,0,0,0,0,0,0
3453,0,0,0,0,0,0,0,0,0,0,0
3454,1587,0,0,0,0,0,0,0,0,0,0
3455,2901,1205,0,0,0,0,0,0,0,0,0
3456,0,0,0,0,0,0,0,0,0,0,0
3457,0,0,0,0,0,0,0,0,0,0,0
3458,0,0,0,0,0,0,0,0,0,0,0
3459,566,3077,0,0,0,0,0,0,0,0,0
3460,3488,0,0,0,0,0,0,0,0,0,0
3461,777,0,0,0,0,0,0,0,0,0,0
3462,0,0,0,0,0,0,0,0,0,0,0
3463,4132,35,690,2111,0,0,0,0,0,0,0
3464,2274,0,0,0,0,0,0,0,0,0,0
3465,412,470,2754,2144,0,0,0,0,0,0,0
3466,2114,2658,0,0,0,0,0,0,0,0,0
3467,0,0,0,0,0,0,0,0,0,0,0
3468,437,0,0,0,0,0,0,0,0,0,0
3469,0,0,0,0,0,0,0,0,0,0,0
3470,1491,555,0,0,0,0,0,0,0,0,0
3471,4181,0,0,0,0,0,0,0,0,0,0
3472,4117,1493,918,0,0,0,0,0,0,0,0
3473,1260,1827,988,0,0,0,0,0,0,0,0
3474,4673,3475,121,0,0,0,0,0,0,0,0
3475,4673,121,3474,0,0,0,0,0,0,0,0
3476,0,0,0,0,0,0,0,0,0,0,0
3477,4147,0,0,0,0,0,0,0,0,0,0
3478,4789,0,0,0,0,0,0,0,0,0,0
3479,3328,0,0,0,0,0,0,0,0,0,0
3480,3643,538,2825,0,0,0,0,0,0,0,0
3481,0,0,0,0,0,0,0,0,0,0,0
3482,4043,0,0,0,0,0,0,0,0,0,0
3483,0,0,0,0,0,0,0,0,0,0,0
3484,0,0,0,0,0,0,0,0,0,0,0
3485,2331,0,0,0,0,0,0,0,0,0,0
3486,4158,0,0,0,0,0,0,0,0,0,0
3487,1353,0,0,0,0,0,0,0,0,0,0
3488,3460,2876,0,0,0,0,0,0,0,0,0
3489,0,0,0,0,0,0,0,0,0,0,0
3490,0,0,0,0,0,0,0,0,0,0,0
3491,0,0,0,0,0,0,0,0,0,0,0
3492,3577,3665,0,0,0,0,0,0,0,0,0
3493,5,0,0,0,0,0,0,0,0,0,0
3494,4534,0,0,0,0,0,0,0,0,0,0
3495,242,1130,0,0,0,0,0,0,0,0,0
3496,0,0,0,0,0,0,0,0,0,0,0
3497,3537,0,0,0,0,0,0,0,0,0,0
3498,3499,326,3050,2006,2692,1771,0,0,0,0,0
3499,326,3050,2006,2692,1771,3498,0,0,0,0,0
3500,0,0,0,0,0,0,0,0,0,0,0
3501,0,0,0,0,0,0,0,0,0,0,0
3502,0,0,0,0,0,0,0,0,0,0,0
3503,1601,0,0,0,0,0,0,0,0,0,0
3504,375,0,0,0,0,0,0,0,0,0,0
3505,3362,0,0,0,0,0,0,0,0,0,0
3506,0,0,0,0,0,0,0,0,0,0,0
3507,0,0,0,0,0,0,0,0,0,0,0
3508,0,0,0,0,0,0,0,0,0,0,0
3509,0,0,0,0,0,0,0,0,0,0,0
3510,0,0,0,0,0,0,0,0,0,0,0
3511,285,1495,2702,0,0,0,0,0,0,0,0
3512,2124,0,0,0,0,0,0,0,0,0,0
3513,2100,1364,1626,1737,297,0,0,0,0,0,0
3514,3149,0,0,0,0,0,0,0,0,0,0
3515,0,0,0,0,0,0,0,0,0,0,0
3516,4894,0,0,0,0,0,0,0,0,0,0
3517,0,0,0,0,0,0,0,0,0,0,0
3518,652,0,0,0,0,0,0,0,0,0,0
3519,0,0,0,0,0,0,0,0,0,0,0
3520,3835,2283,0,0,0,0,0,0,0,0,0
3521,3986,0,0,0,0,0,0,0,0,0,0
3522,547,0,0,0,0,0,0,0,0,0,0
3523,0,0,0,0,0,0,0,0,0,0,0
3524,0,0,0,0,0,0,0,0,0,0,0
3525,4194,0,0,0,0,0,0,0,0,0,0
3526,4469,0,0,0,0,0,0,0,0,0,0
3527,1570,0,0,0,0,0,0,0,0,0,0
3528,0,0,0,0,0,0,0,0,0,0,0
3529,4593,0,0,0,0,0,0,0,0,0,0
3530,2538,0,0,0,0,0,0,0,0,0,0
3531,3899,0,0,0,0,0,0,0,0,0,0
3532,0,0,0,0,0,0,0,0,0,0,0
3533,4803,835,873,0,0,0,0,0,0,0,0
3534,1745,3424,1151,0,0,0,0,0,0,0,0
3535,0,0,0,0,0,0,0,0,0,0,0
3536,3860,4537,39,0,0,0,0,0,0,0,0
3537,3497,0,0,0,0,0,0,0,0,0,0
3538,1985,0,0,0,0,0,0,0,0,0,0
3539,4255,0,0,0,0,0,0,0,0,0,0
3540,0,0,0,0,0,0,0,0,0,0,0
3541,2246,0,0,0,0,0,0,0,0,0,0
3542,2113,0,0,0,0,0,0,0,0,0,0
3543,0,0,0,0,0,0,0,0,0,0,0
3544,2728,2200,0,0,0,0,0,0,0,0,0
3545,4218,0,0,0,0,0,0,0,0,0,0
3546,0,0,0,0,0,0,0,0,0,0,0
3547,3587,1046,0,0,0,0,0,0,0,0,0
3548,0,0,0,0,0,0,0,0,0,0,0
3549,0,0,0,0,0,0,0,0,0,0,0
3550,0,0,0,0,0,0,0,0,0,0,0
3551,0,0,0,0,0,0,0,0,0,0,0
3552,0,0,0,0,0,0,0,0,0,0,0
3553,0,0,0,0,0,0,0,0,0,0,0
3554,0,0,0,0,0,0,0,0,0,0,0
3555,2636,1039,0,0,0,0,0,0,0,0,0
3556,762,0,0,0,0,0,0,0,0,0,0
3557,2211,0,0,0,0,0,0,0,0,0,0
3558,3830,1688,0,0,0,0,0,0,0,0,0
3559,2743,0,0,0,0,0,0,0,0,0,0
3560,3931,0,0,0,0,0,0,0,0,0,0
3561,637,0,0,0,0,0,0,0,0,0,0
3562,0,0,0,0,0,0,0,0,0,0,0
3563,342,2529,0,0,0,0,0,0,0,0,0
3564,4091,0,0,0,0,0,0,0,0,0,0
3565,0,0,0,0,0,0,0,0,0,0,0
3566,1074,961,0,0,0,0,0,0,0,0,0
3567,1370,0,0,0,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0,0,0,0,0
3569,52,0,0,0,0,0,0,0,0,0,0
3570,0,0,0,0,0,0,0,0,0,0,0
3571,3993,0,0,0,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0,0,0,0,0
3573,4801,540,0,0,0,0,0,0,0,0,0
3574,2648,0,0,0,0,0,0,0,0,0,0
3575,0,0,0,0,0,0,0,0,0,0,0
3576,0,0,0,0,0,0,0,0,0,0,0
3577,3665,1670,3492,0,0,0,0,0,0,0,0
3578,1652,0,0,0,0,0,0,0,0,0,0
3579,0,0,0,0,0,0,0,0,0,0,0
3580,492,836,0,0,0,0,0,0,0,0,0
3581,2623,2412,0,0,0,0,0,0,0,0,0
3582,3618,3755,4599,2107,0,0,0,0,0,0,0
3583,0,0,0,0,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0,0,0,0,0
3585,4614,1505,733,3057,1641,0,0,0,0,0,0
3586,0,0,0,0,0,0,0,0,0,0,0
3587,3547,0,0,0,0,0,0,0,0,0,0
3588,2147,3289,1778,0,0,0,0,0,0,0,0
3589,4116,3289,1778,2205,0,0,0,0,0,0,0
3590,0,0,0,0,0,0,0,0,0,0,0
3591,2369,0,0,0,0,0,0,0,0,0,0
3592,0,0,0,0,0,0,0,0,0,0,0
3593,591,0,0,0,0,0,0,0,0,0,0
3594,0,0,0,0,0,0,0,0,0,0,0
3595,3934,211,0,0,0,0,0,0,0,0,0
3596,3195,0,0,0,0,0,0,0,0,0,0
3597,941,0,0,0,0,0,0,0,0,0,0
3598,535,0,0,0,0,0,0,0,0,0,0
3599,0,0,0,0,0,0,0,0,0,0,0
3600,4049,0,0,0,0,0,0,0,0,0,0
3601,910,0,0,0,0,0,0,0,0,0,0
3602,4242,0,0,0,0,0,0,0,0,0,0
3603,3604,0,0,0,0,0,0,0,0,0,0
3604,2977,3603,0,0,0,0,0,0,0,0,0
3605,784,0,0,0,0,0,0,0,0,0,0
3606,273,3111,0,0,0,0,0,0,0,0,0
3607,4692,0,0,0,0,0,0,0,0,0,0
3608,0,0,0,0,0,0,0,0,0,0,0
3609,0,0,0,0,0,0,0,0,0,0,0
3610,0,0,0,0,0,0,0,0,0,0,0
3611,4521,1922,0,0,0,0,0,0,0,0,0
3612,0,0,0,0,0,0,0,0,0,0,0
3613,0,0,0,0,0,0,0,0,0,0,0
3614,5015,2907,707,632,2223,0,0,0,0,0,0
3615,1634,0,0,0,0,0,0,0,0,0,0
3616,4008,2720,2810,0,0,0,0,0,0,0,0
3617,0,0,0,0,0,0,0,0,0,0,0
3618,3582,2107,0,0,0,0,0,0,0,0,0
3619,2440,1031,0,0,0,0,0,0,0,0,0
3620,4660,3306,0,0,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,0,0,0,0,0,0,0,0,0
3623,2600,0,0,0,0,0,0,0,0,0,0
3624,0,0,0,0,0,0,0,0,0,0,0
3625,4550,0,0,0,0,0,0,0,0,0,0
3626,2630,1487,0,0,0,0,0,0,0,0,0
3627,4820,1131,0,0,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0,0,0,0,0
3630,2345,0,0,0,0,0,0,0,0,0,0
3631,0,0,0,0,0,0,0,0,0,0,0
3632,0,0,0,0,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0,0,0,0,0
3634,0,0,0,0,0,0,0,0,0,0,0
3635,1132,0,0,0,0,0,0,0,0,0,0
3636,893,112,0,0,0,0,0,0,0,0,0
3637,0,0,0,0,0,0,0,0,0,0,0
3638,0,0,0,0,0,0,0,0,0,0,0
3639,4941,351,0,0,0,0,0,0,0,0,0
3640,4565,641,0,0,0,0,0,0,0,0,0
3641,0,0,0,0,0,0,0,0,0,0,0
3642,0,0,0,0,0,0,0,0,0,0,0
3643,3480,2825,0,0,0,0,0,0,0,0,0
3644,0,0,0,0,0,0,0,0,0,0,0
3645,0,0,0,0,0,0,0,0,0,0,0
3646,3888,1246,0,0,0,0,0,0,0,0,0
3647,3694,0,0,0,0,0,0,0,0,0,0
3648,0,0,0,0,0,0,0,0,0,0,0
3649,2527,3000,0,0,0,0,0,0,0,0,0
3650,4090,3697,2584,0,0,0,0,0,0,0,0
3651,2015,0,0,0,0,0,0,0,0,0,0
3652,0,0,0,0,0,0,0,0,0,0,0
3653,0,0,0,0,0,0,0,0,0,0,0
3654,0,0,0,0,0,0,0,0,0,0,0
3655,4458,2155,1430,0,0,0,0,0,0,0,0
3656,0,0,0,0,0,0,0,0,0,0,0
3657,0,0,0,0,0,0,0,0,0,0,0
3658,0,0,0,0,0,0,0,0,0,0,0
3659,1113,2980,0,0,0,0,0,0,0,0,0
3660,3794,0,0,0,0,0,0,0,0,0,0
3661,4064,0,0,0,0,0,0,0,0,0,0
3662,4595,0,0,0,0,0,0,0,0,0,0
3663,4525,0,0,0,0,0,0,0,0,0,0
3664,1117,2188,3117,0,0,0,0,0,0,0,0
3665,1670,3492,3577,0,0,0,0,0,0,0,0
3666,4868,0,0,0,0,0,0,0,0,0,0
3667,4129,0,0,0,0,0,0,0,0,0,0
3668,3801,2192,874,3275,0,0,0,0,0,0,0
3669,0,0,0,0,0,0,0,0,0,0,0
3670,3903,4296,0,0,0,0,0,0,0,0,0
3671,1197,899,3350,0,0,0,0,0,0,0,0
3672,2049,2689,0,0,0,0,0,0,0,0,0
3673,0,0,0,0,0,0,0,0,0,0,0
3674,0,0,0,0,0,0,0,0,0,0,0
3675,0,0,0,0,0,0,0,0,0,0,0
3676,972,0,0,0,0,0,0,0,0,0,0
3677,1822,3285,987,0,0,0,0,0,0,0,0
3678,4719,0,0,0,0,0,0,0,0,0,0
3679,0,0,0,0,0,0,0,0,0,0,0
3680,1469,0,0,0,0,0,0,0,0,0,0
3681,0,0,0,0,0,0,0,0,0,0,0
3682,0,0,0,0,0,0,0,0,0,0,0
3683,2551,0,0,0,0,0,0,0,0,0,0
3684,0,0,0,0,0,0,0,0,0,0,0
3685,2887,0,0,0,0,0,0,0,0,0,0
3686,4992,3771,0,0,0,0,0,0,0,0,0
3687,0,0,0,0,0,0,0,0,0,0,0
3688,1360,0,0,0,0,0,0,0,0,0,0
3689,0,0,0,0,0,0,0,0,0,0,0
3690,0,0,0,0,0,0,0,0,0,0,0
3691,0,0,0,0,0,0,0,0,0,0,0
3692,4232,0,0,0,0,0,0,0,0,0,0
3693,1336,1607,651,580,0,0,0,0,0,0,0
3694,992,3647,0,0,0,0,0,0,0,0,0
3695,4838,902,2999,393,0,0,0,0,0,0,0
3696,0,0,0,0,0,0,0,0,0,0,0
3697,637,3650,0,0,0,0,0,0,0,0,0
3698,3230,1218,0,0,0,0,0,0,0,0,0
3699,4957,0,0,0,0,0,0,0,0,0,0
3700,0,0,0,0,0,0,0,0,0,0,0
3701,1631,0,0,0,0,0,0,0,0,0,0
3702,3162,3198,0,0,0,0,0,0,0,0,0
3703,2040,0,0,0,0,0,0,0,0,0,0
3704,2942,0,0,0,0,0,0,0,0,0,0
3705,4198,0,0,0,0,0,0,0,0,0,0
3706,0,0,0,0,0,0,0,0,0,0,0
3707,4003,1482,0,0,0,0,0,0,0,0,0
3708,2045,0,0,0,0,0,0,0,0,0,0
3709,0,0,0,0,0,0,0,0,0,0,0
3710,4701,3423,0,0,0,0,0,0,0,0,0
3711,0,0,0,0,0,0,0,0,0,0,0
3712,5018,3206,2243,0,0,0,0,0,0,0,0
3713,4011,2160,2572,0,0,0,0,0,0,0,0
3714,956,0,0,0,0,0,0,0,0,0,0
3715,4298,4297,0,0,0,0,0,0,0,0,0
3716,3964,3966,2070,3211,0,0,0,0,0,0,0
3717,0,0,0,0,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,0,0,0,0,0
3719,0,0,0,0,0,0,0,0,0,0,0
3720,4818,0,0,0,0,0,0,0,0,0,0
3721,0,0,0,0,0,0,0,0,0,0,0
3722,0,0,0,0,0,0,0,0,0,0,0
3723,0,0,0,0,0,0,0,0,0,0,0
3724,1676,405,0,0,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0,0,0,0,0
3726,3135,0,0,0,0,0,0,0,0,0,0
3727,0,0,0,0,0,0,0,0,0,0,0
3728,0,0,0,0,0,0,0,0,0,0,0
3729,0,0,0,0,0,0,0,0,0,0,0
3730,711,1545,2791,0,0,0,0,0,0,0,0
3731,0,0,0,0,0,0,0,0,0,0,0
3732,0,0,0,0,0,0,0,0,0,0,0
3733,0,0,0,0,0,0,0,0,0,0,0
3734,4408,2609,984,0,0,0,0,0,0,0,0
3735,3884,3062,0,0,0,0,0,0,0,0,0
3736,393,0,0,0,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0,0,0,0,0
3738,0,0,0,0,0,0,0,0,0,0,0
3739,0,0,0,0,0,0,0,0,0,0,0
3740,2704,1533,0,0,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,0,0,0,0,0
3742,1723,2937,0,0,0,0,0,0,0,0,0
3743,2018,0,0,0,0,0,0,0,0,0,0
3744,0,0,0,0,0,0,0,0,0,0,0
3745,2235,1856,0,0,0,0,0,0,0,0,0
3746,4054,2504,0,0,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0,0,0,0,0
3748,3115,0,0,0,0,0,0,0,0,0,0
3749,0,0,0,0,0,0,0,0,0,0,0
3750,4653,3951,2651,2138,0,0,0,0,0,0,0
3751,203,0,0,0,0,0,0,0,0,0,0
3752,1304,0,0,0,0,0,0,0,0,0,0
3753,0,0,0,0,0,0,0,0,0,0,0
3754,4426,0,0,0,0,0,0,0,0,0,0
3755,4599,2107,3582,295,0,0,0,0,0,0,0
3756,0,0,0,0,0,0,0,0,0,0,0
3757,0,0,0,0,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0,0,0,0,0
