StarID,RA,Dec,Mag
56947,16.14547977,-23.68535317,5.86
16596,5.04593612,-4.2101255,5.86
24683,7.04258178,16.674465,5.86
68030,19.16601499,-41.89222924,5.86
7196,2.2169312000000003,-21.0002366,5.86
22421,6.51309481,58.16345682,5.86
18070,5.45147722,-40.94377328,5.86
2615,0.80246541,72.67445774,5.86
73066,20.42411677,-28.66327932,5.86
26576,7.49044722,-7.55147431,5.86
34643,9.52581487,-35.71432898,5.86
61196,17.3820078,-58.0102893,5.86
28383,7.92539934,8.8630571,5.86
63446,17.99354576,-4.82091169,5.86
36249,9.97303052,72.87959798,5.86
21256,6.24127361,17.90637842,5.86
74595,20.82155707,-25.78119469,5.86
70258,19.72918941,41.77308397,5.86
33733,9.29100946,-74.73467629,5.86
64177,18.18487117,-41.35902019,5.86
64284,18.2094905,-73.67177867,5.86
11900,3.64145951,-7.39170945,5.86
59091,16.78881801,42.23897955,5.86
15505,4.72266623,49.97382624,5.86
32028,8.83395601,-29.46301021,5.86
59421,16.89034916,-20.41548861,5.86
64192,18.18771162,-75.89079431,5.86
52524,14.83769967,23.91176538,5.86
9346,2.86159789,46.84200204,5.86
25781,7.30118251,-43.98677255,5.86
50798,14.31063784,-18.71588164,5.86
34551,9.50626089,-15.57719292,5.86
45114,12.58559828,21.88143144,5.86
45311,12.65096794,-30.4223493,5.86
39835,11.00324969,-14.08329867,5.86
55571,15.73384608,2.51552506,5.86
18353,5.52666346,-45.92540473,5.86
36987,10.18688698,37.40197095,5.86
29667,8.2399662,-45.83454842,5.86
1007,0.28584449,47.94741495,5.86
85175,23.82804446,36.42539712,5.86
82041,22.8839663,16.84126106,5.86
51612,14.55901965,-54.9986156,5.86
51611,14.55832505,-52.67948076,5.86
14293,4.35751392,-0.09786658,5.86
5862,1.80302852,16.95563093,5.86
72548,20.30038201,-21.80990013,5.86
84407,23.58306402,71.64204906,5.86
55899,15.83264468,-48.91238226,5.86
6672,2.04959821,-15.30594985,5.87
28756,8.01387883,-54.15129599,5.87
28763,8.01551728,25.39282019,5.87
49390,13.89530845,-53.37328052,5.87
62061,17.61912143,72.45575693,5.87
65333,18.49325288,23.86620645,5.87
72408,20.26683531,45.57965867,5.87
34576,9.51200929,33.65582773,5.87
45720,12.77950572,-33.31541396,5.87
76589,21.35120161,-4.56015214,5.87
62518,17.745001600000002,-42.72930009,5.87
22119,6.44433085,-1.50726444,5.87
23770,6.830512599999999,16.20291318,5.87
18824,5.63364232,7.54145541,5.87
4127,1.2699726999999998,71.74384538,5.87
22903,6.62733303,56.85750718,5.87
79769,22.22740282,28.60802681,5.87
71278,19.99652483,-9.95728408,5.87
60606,17.22169792,-67.19637197,5.87
14644,4.45799167,11.21233208,5.87
72945,20.39565702,37.47644822,5.87
45911,12.8363349,37.51688446,5.87
41242,11.42586889,-37.74754766,5.87
56132,15.91098278,-25.24367939,5.87
39171,10.80392549,-31.68785403,5.87
26614,7.49992915,-52.65128759,5.87
25994,7.35120567,-25.89167605,5.87
19636,5.83153042,-22.97192372,5.87
4335,1.33008114,-0.5089949,5.87
74685,20.84491712,-12.54472977,5.87
19999,5.92504319,-4.61649597,5.87
27766,7.76959964,-37.93370008,5.87
50824,14.31697945,-25.81631724,5.87
51259,14.45197589,-65.82161161,5.87
25776,7.30061804,40.88336298,5.87
158,0.04335616,66.09896341,5.87
47672,13.38858478,-4.92438824,5.88
80843,22.54065958,39.77975511,5.88
80932,22.56746913,-1.57417924,5.88
65544,18.54870263,-73.96538378,5.88
21450,6.28599235,-37.25344284,5.88
15037,4.57722002,28.96120368,5.88
65533,18.546151899999998,23.61677633,5.88
44952,12.53608197,-73.00104307,5.88
20630,6.09083877,-10.24265912,5.88
8159,2.50897615,25.23521368,5.88
29627,8.23061069,56.45231827,5.88
53165,15.02029831,-38.05831465,5.88
23120,6.675623299999999,71.74875988,5.88
79950,22.27403128,57.22022542,5.88
23344,6.72740163,3.93253483,5.88
22520,6.53867391,4.85599529,5.88
81297,22.67288323,-30.65836159,5.88
30884,8.54862659,38.01678677,5.88
51716,14.59208274,-41.51738017,5.88
67918,19.140523499999997,52.42586424,5.88
1089,0.31061603,31.51723388,5.88
53044,14.98156778,-11.14386422,5.88
17139,5.19593066,1.03705465,5.88
13403,4.10088065,68.67996526,5.88
9880,3.02706953,-28.09048221,5.88
7938,2.43343779,-15.34111517,5.88
75627,21.10649798,71.43207905,5.88
54120,15.30725914,-0.46123725,5.88
21305,6.25233364,-20.27226037,5.88
45203,12.61315854,-5.8318511,5.88
45746,12.78859039,62.78113875,5.88
70786,19.8700014,-19.04486185,5.88
39790,10.99193167,-16.35368059,5.88
14039,4.29451813,-63.25549171,5.88
34552,9.50651481,-58.36190438,5.88
37578,10.35095229,68.74773415,5.88
22026,6.42122414,-0.94535265,5.88
19119,5.70387732,-22.37373687,5.88
2184,0.6561374,21.2513739,5.88
40773,11.278312800000002,49.47627707,5.88
3035,0.92844562,-7.34703997,5.88
30217,8.38053878,-26.34823475,5.88
1746,0.52377917,33.58168169,5.88
83008,23.16239388,-28.08857609,5.88
22365,6.5008278,46.68553561,5.88
48960,13.77045374,41.08884885,5.88
5309,1.6319389,-82.97528876,5.88
32534,8.96543693,-48.57293357,5.88
62975,17.87046086,-34.79918358,5.88
47826,13.43793803,46.0281037,5.88
59818,16.99936219,-25.09216189,5.88
77959,21.71788896,-14.39975885,5.88
53711,15.18577604,-84.78782184,5.88
24276,6.94892476,46.70553754,5.88
71427,20.02908519,24.80042535,5.88
68379,19.25689887,30.52644519,5.88
27070,7.60965836,5.86210427,5.89
6266,1.93179823,37.27780093,5.89
70361,19.76108771,7.61315784,5.89
66593,18.81482676,19.32877145,5.89
47619,13.36936936,5.15485074,5.89
27643,7.74283313,-37.94295545,5.89
6479,1.99322088,21.05860461,5.89
46160,12.91630729,-44.15140639,5.89
69901,19.64476324,54.973395,5.89
2044,0.61314215,15.23175994,5.89
49241,13.85255794,34.66453,5.89
84761,23.69908502,7.25064591,5.89
41596,11.5388879,-66.9618349,5.89
57129,16.19655686,42.37450876,5.89
30688,8.49619276,67.29741477,5.89
54566,15.43736895,-68.30918936,5.89
2236,0.67351556,-59.45568115,5.89
30065,8.34055477,57.74324466,5.89
62082,17.62425328,-50.05948478,5.89
6508,2.00250686,3.09763527,5.89
83257,23.24361572,74.23125488,5.89
30223,8.38199439,-52.12377702,5.89
76473,21.32282787,38.23748156,5.89
43255,12.043821300000001,-69.19227106,5.89
20193,5.97345532,1.83712742,5.89
31831,8.78223805,12.11007629,5.89
8072,2.48014962,29.93158402,5.89
30940,8.56207964,4.75701524,5.89
55835,15.80956008,28.15677692,5.89
69595,19.56902283,-40.03463308,5.89
52433,14.81057143,-36.63458507,5.89
7959,2.44310114,-20.04286354,5.89
46101,12.89692318,-60.37624027,5.89
38596,10.63407271,-57.25631096,5.89
40370,11.16070953,43.20775162,5.89
67206,18.96719495,38.26618277,5.89
37709,10.385093800000002,33.90815509,5.89
81922,22.85081593,85.373461,5.89
66448,18.7746063,-0.96163956,5.89
73327,20.49086278,56.06817898,5.89
10163,3.12194912,64.05760178,5.89
58751,16.68975844,-68.2960944,5.89
7705,2.36804921,-17.66202807,5.89
57711,16.37474275,-43.91202357,5.89
13509,4.13316983,17.33992101,5.89
75108,20.96128156,-16.03154355,5.89
60788,17.27547734,1.21058377,5.89
63702,18.064567899999997,-24.36072589,5.89
67582,19.05824525,-68.7555329,5.89
43345,12.07127112,21.45916332,5.89
17107,5.1886470000000005,-2.49078592,5.89
28053,7.83996795,-50.5093647,5.89
9188,2.81274148,25.18807322,5.89
13116,4.01352385,18.19406866,5.89
84717,23.68579752,-11.68066248,5.89
42833,11.91667299,-63.27917897,5.89
32759,9.02336923,32.25229474,5.89
73883,20.63850137,-81.28897011,5.89
50499,14.2279636,-0.84512445,5.89
9783,2.99440778,41.03305347,5.89
69431,19.52267061,26.61710997,5.89
1185,0.34010888,30.93561514,5.89
32739,9.01902431,-68.68391841,5.89
20089,5.94705207,11.52119572,5.89
31431,8.6848123,-48.922689,5.9
2675,0.82052734,-24.13652681,5.9
17203,5.21336561,-6.05711381,5.9
35252,9.69308482,31.27784047,5.9
7754,2.38184843,-51.09228926,5.9
38248,10.53093442,32.3795376,5.9
39657,10.95218941,-50.76504906,5.9
70287,19.73844489,69.33711857,5.9
40885,11.31527263,1.65053072,5.9
2424,0.73664316,-38.42197898,5.9
56790,16.10177339,-23.60624433,5.9
27833,7.78682179,-22.51953536,5.9
20242,5.98938437,49.9245461,5.9
24241,6.94051187,9.95659959,5.9
44150,12.3111939,-0.7871448,5.9
54651,15.46428978,60.67022438,5.9
25878,7.32288114,2.74071985,5.9
83037,23.16936637,-40.59143612,5.9
35976,9.89525747,5.95856912,5.9
61459,17.4534613,-50.6303656,5.9
42507,11.81076962,14.28419729,5.9
2254,0.6784392,-4.35180551,5.9
73318,20.48899682,36.45473284,5.9
71362,20.01638085,8.5577688,5.9
28808,8.02709107,-37.28373201,5.9
49570,13.94108149,1.05054828,5.9
47116,13.22316183,-50.6997859,5.9
51853,14.63722366,18.29853624,5.9
14697,4.47314908,14.74102599,5.9
26766,7.53494921,-8.88091851,5.9
87404,23.1652874122051,-22.457299441651397,5.9
19972,5.91639455,31.70193276,5.9
20604,6.08428337,42.9819855,5.9
26387,7.44513096,-34.14070792,5.9
32434,8.94182728,40.20156718,5.9
5114,1.571277,37.23719753,5.9
5141,1.58029093,18.46067238,5.9
52885,14.93701056,14.44626586,5.9
13364,4.08893042,22.00922152,5.9
245,0.07046214,62.2876646,5.9
25491,7.23764516,-9.94753938,5.9
52339,14.78473849,-38.29043787,5.9
53772,15.20118681,18.97600352,5.9
65220,18.46374565,-29.81690216,5.9
34429,9.47516606,-66.70198874,5.9
67073,18.93352022,-23.17371793,5.91
74381,20.76943714,-21.51399111,5.91
37144,10.22943895,-40.3460764,5.91
59459,16.90011232,-57.90920925,5.91
11593,3.54445047,35.46172039,5.91
53070,14.98975408,4.56777277,5.91
66460,18.77863282,52.98797002,5.91
83056,23.17426765,43.54473662,5.91
69007,19.41779193,-29.30920884,5.91
56703,16.07691975,-37.86266825,5.91
12471,3.81081008,0.22787124,5.91
52660,14.87646396,-63.80981741,5.91
68323,19.24431159,-45.19343079,5.91
5871,1.80722884,3.68540364,5.91
34446,9.47977399,-62.2732034,5.91
60067,17.06413171,-38.1524875,5.91
48450,13.62319372,-46.42784035,5.91
74281,20.73945579,56.48840856,5.91
61195,17.38187068,-37.22069314,5.91
51568,14.54239498,22.25996072,5.91
57298,16.23954754,-33.01104217,5.91
84364,23.56915404,-1.24753498,5.91
24282,6.95014906,33.68103629,5.91
16544,5.03065283,0.72216704,5.91
21306,6.25234927,13.85107261,5.91
75577,21.09144741,78.12632222,5.91
82156,22.91738442,37.07680479,5.91
60056,17.06092079,13.60542885,5.91
39585,10.92842695,0.73693069,5.91
72510,20.29184236,66.85296587,5.91
48763,13.71093999,78.06432575,5.91
70779,19.86865875,47.93181856,5.91
25902,7.32989154,7.14309133,5.91
38293,10.54267239,-44.6184503,5.91
43793,12.20610735,-62.95077296,5.91
14323,4.3643947999999995,56.50630039,5.91
44342,12.36595516,-56.3743836,5.91
67266,18.97970098,13.90677273,5.91
8301,2.55195525,-34.64992327,5.91
53175,15.02419703,60.20442421,5.91
73905,20.64305234,23.68050731,5.91
52437,14.81237811,-66.59353612,5.91
12338,3.77428437,-29.33816606,5.91
47083,13.21354619,-66.22676607,5.91
12322,3.76926774,6.80365522,5.91
81884,22.83938011,41.95340325,5.91
31293,8.65490309,52.71169928,5.91
46936,13.16757463,38.49887224,5.91
60944,17.31565561,-34.98957161,5.91
72141,20.20019405,26.47883104,5.91
45552,12.72722835,-1.57681459,5.91
14346,4.37298084,20.82141842,5.91
36926,10.16876603,-8.40816325,5.91
46922,13.16330208,16.8486489,5.91
63001,17.87651756,1.30504981,5.91
49347,13.88621192,28.64806212,5.91
39604,10.93374528,6.18538415,5.91
47162,13.23670825,-58.68390821,5.91
9894,3.03170844,26.46234187,5.91
29383,8.16772214,58.2484227,5.91
31066,8.59751493,6.62053814,5.91
8524,2.61585531,38.73398283,5.91
34641,9.52560908,-31.87183113,5.91
7269,2.24221158,-41.16670109,5.91
68697,19.3377789,57.64511743,5.91
25347,7.20339396,-25.94260947,5.91
39464,10.89204997,69.85404505,5.91
10895,3.33217024,27.07130717,5.91
59219,16.8262984,13.2611997,5.91
15133,4.60673125,64.26162001,5.91
70644,19.83723673,-47.55736033,5.91
46053,12.884517800000001,-54.9524841,5.91
9268,2.83742968,-35.84368582,5.92
4624,1.41813208,-64.3694363,5.92
48746,13.70637328,82.75251097,5.92
34768,9.557248800000002,-22.86401784,5.92
83382,23.27771893,-44.48914171,5.92
18532,5.56779322,-1.47020476,5.92
16573,5.0396692000000005,-31.77154017,5.92
19964,5.91574626,19.74962409,5.92
49711,13.98818241,-50.36960607,5.92
71255,19.98900416,45.77258164,5.92
10416,3.19523682,81.47071191,5.92
23535,6.77567188,8.5871691,5.92
58765,16.69352733,26.91698945,5.92
53114,15.00314944,-77.16052523,5.92
80340,22.39226526,-7.19444293,5.92
58251,16.54045984,60.82334694,5.92
39187,10.81126854,-1.95891494,5.92
31142,8.61827397,9.65559645,5.92
76248,21.26177546,77.01226067,5.92
18054,5.4468898,34.39182774,5.92
30070,8.34226369,24.02235699,5.92
23456,6.75641119,-31.79292174,5.92
81387,22.699277399999996,14.51644444,5.92
75040,20.94052435,49.19583069,5.92
4899,1.50635465,-26.20785462,5.92
4579,1.40569025,-6.91466853,5.92
30222,8.38169478,-7.54313579,5.92
49030,13.79099578,-50.24932136,5.92
32190,8.87739363,-48.35909798,5.92
33488,9.22624313,-47.33843989,5.92
2624,0.8048179,7.29991977,5.92
47028,13.19760597,-69.94201974,5.92
78637,21.91981642,-61.88638824,5.92
3474,1.06027988,61.07482982,5.92
30935,8.56067967,-38.8488327,5.92
45860,12.81855312,83.41779443,5.92
27341,7.67042535,-19.66089028,5.92
10468,3.20713306,-44.41965395,5.92
5988,1.84778166,11.0434459,5.92
22420,6.51285923,-27.7695891,5.92
22376,6.50313343,-10.08150589,5.92
48972,13.7719718,38.5036561,5.92
48304,13.57791069,-13.21430591,5.92
1840,0.55286764,54.89508062,5.93
19415,5.77510262,56.11571824,5.93
81517,22.73478116,39.46541736,5.93
75472,21.06321801,53.28582252,5.93
60960,17.32014191,-59.69459145,5.93
55596,15.73963559,-41.81901826,5.93
39564,10.92146194,-60.51720824,5.93
11467,3.51260973,6.18874381,5.93
81371,22.69331721,41.54897766,5.93
56958,16.14969463,3.45444515,5.93
56973,16.15307314,6.38050993,5.93
75379,21.04084786,-38.53055847,5.93
68148,19.19611418,31.2834636,5.93
27397,7.68292301,23.01855829,5.93
18288,5.50727036,15.3605429,5.93
10536,3.22329397,48.17699884,5.93
37812,10.41652799,-58.57631762,5.93
19042,5.68488567,0.33768602,5.93
3915,1.19542848,-2.25102487,5.93
10789,3.30069222,-28.797036,5.93
36450,10.0333625,-60.42089968,5.93
58614,16.65145421,-37.21726333,5.93
79658,22.19759245,16.04059653,5.93
76894,21.42972782,36.66740768,5.93
67731,19.09477206,-15.66039343,5.93
41311,11.45265979,-12.3568071,5.93
9840,3.01224811,10.87047197,5.93
9444,2.89313026,-22.37612257,5.93
61536,17.47747544,-55.16966503,5.93
12755,3.8925843999999996,-46.8935886,5.93
62677,17.79355351,-14.72578118,5.93
9439,2.89287589,-38.43708698,5.93
27154,7.63163296,48.7739115,5.93
46248,12.94214448,-72.18518249,5.93
42873,11.92781364,-28.47703681,5.93
70171,19.71239015,32.42674436,5.93
66656,18.82942019,32.81283298,5.93
65483,18.53249682,-1.00296614,5.93
466,0.12968212,-22.50847542,5.93
33636,9.26465275,72.94646226,5.93
25748,7.29270007,52.13111463,5.93
55142,15.60810988,16.1190982,5.93
51978,14.67843344,13.53436103,5.93
27795,7.77778864,65.45563092,5.93
63237,17.93862257,-15.81236072,5.93
56559,16.03487684,52.91600607,5.93
50846,14.323309699999998,-37.00280675,5.93
22745,6.58822124,9.98835403,5.93
65867,18.63178546,-21.39756504,5.93
11253,3.43958881,-27.3176091,5.93
37725,10.39069668,-4.07404512,5.93
24741,7.05843178,29.33909345,5.93
46587,13.05148901,-71.47572327,5.93
27083,7.61306854,55.75515475,5.93
85352,23.88208892,-3.15537813,5.93
20577,6.07782417,-45.07954967,5.93
57533,16.31978681,49.03807805,5.93
60354,17.14654045,-30.40356872,5.93
13109,4.01128429,-30.49070974,5.93
17006,5.16251537,28.03060835,5.93
19791,5.87227279,-57.15600008,5.93
85201,23.83740228,-9.9743269,5.93
20915,6.15901154,22.19027415,5.93
49946,14.05738195,-56.21338128,5.93
67615,19.06597824,-51.01824471,5.93
25361,7.20717502,-36.54439953,5.94
51091,14.40024451,8.24400431,5.94
75574,21.09077468,5.95848857,5.94
14974,4.55850598,72.52882555,5.94
5884,1.81078941,37.95293583,5.94
79123,22.05103949,-76.11826634,5.94
41900,11.63014089,-67.62035361,5.94
78064,21.74813427,62.46057429,5.94
2460,0.74920103,-42.67632489,5.94
82509,23.02547276,-4.71147966,5.94
25012,7.12289203,34.00936165,5.94
55715,15.77635622,55.47460243,5.94
62095,17.62672342,-15.57103656,5.94
11007,3.36454772,49.07105892,5.94
62921,17.85904807,-40.77232768,5.94
9368,2.866319,68.88851683,5.94
5340,1.64097059,-36.5279533,5.94
26398,7.44898028,20.25758199,5.94
63867,18.10656756,-36.01980798,5.94
44246,12.33634291,-22.17562676,5.94
73356,20.49830328,-18.58298474,5.94
7128,2.19328932,-1.82534866,5.94
59631,16.94133388,-52.28364331,5.94
60508,17.19407635,-48.87338828,5.94
27970,7.82073704,-35.24330796,5.94
22912,6.62823339,61.48190031,5.94
805,0.22839456,-26.02215399,5.94
1683,0.50553158,59.977564,5.94
1958,0.5924305000000001,-0.50545908,5.94
5991,1.84846631,-50.20612713,5.94
30244,8.38940876,18.33228008,5.94
41618,11.5465392,-7.8275244,5.94
17908,5.41070182,31.14316298,5.94
81291,22.67177801,53.84597214,5.94
23905,6.86179161,-36.230126,5.94
14495,4.41815558,-61.23824628,5.94
13570,4.15043351,13.39829829,5.94
30613,8.47704103,14.21085416,5.94
41499,11.50865853,43.17304329,5.94
61440,17.44615702,34.69569698,5.94
33790,9.30720664,35.36412574,5.94
65315,18.48889469,-80.23255408,5.95
46920,13.16258009,-10.32930884,5.95
5201,1.59851811,17.43378965,5.95
26536,7.48087767,-31.84841156,5.95
37297,10.27567137,23.50301282,5.95
55349,15.66574609,-59.90781512,5.95
56150,15.91676957,-19.38288098,5.95
85010,23.77686811,66.78225128,5.95
39519,10.9082215,-61.82661289,5.95
29923,8.30660563,-12.62976955,5.95
84397,23.58036961,-15.24579181,5.95
26654,7.50858507,-54.39943169,5.95
14822,4.5112026,-35.65358006,5.95
3957,1.21260197,-37.85640391,5.95
41719,11.57847134,16.79691629,5.95
25604,7.26200664,-10.58360286,5.95
59867,17.01027594,-35.9339762,5.95
57434,16.28485612,-67.94107968,5.95
34742,9.54882754,-13.51680632,5.95
20052,5.93727674,-22.84005515,5.95
72884,20.37924859,41.02613288,5.95
80705,22.49609469,-27.10723481,5.95
45626,12.74991006,39.27857766,5.95
19773,5.86881406,-9.04197853,5.95
35735,9.82448571,-37.1867849,5.95
43473,12.10641217,-65.70942594,5.95
84623,23.65282216,75.29284842,5.95
32438,8.94281443,-16.70868242,5.95
40018,11.06017427,-0.00083195,5.95
60590,17.21626581,-32.4383273,5.95
24527,7.00660018,-8.40682482,5.95
12502,3.8189230000000003,43.96302293,5.95
14712,4.477504,-19.45859808,5.95
55461,15.69852874,-76.08186451,5.95
43084,11.98820492,33.16702114,5.95
44548,12.41994468,-11.61051268,5.95
85596,23.95549448,-62.95661191,5.95
27435,7.69309907,3.6248275,5.95
39304,10.85151113,-3.09264065,5.95
85173,23.82759792,28.84232813,5.95
8984,2.74713058,67.82470926,5.95
43383,12.08256836,-60.96823848,5.95
11686,3.574062,24.46447543,5.95
43630,12.16146813,1.89832789,5.95
33209,9.14650583,26.63001213,5.95
33213,9.14755686,33.88249742,5.95
59440,16.89512138,-43.05089096,5.95
14022,4.28867529,-6.47215975,5.95
75166,20.97829804,-14.48308081,5.95
30414,8.43100468,-64.60065452,5.95
31050,8.59131163,-26.84353277,5.95
42075,11.67847006,-53.96854858,5.95
71312,20.00442182,-37.70171669,5.95
67809,19.11544314,-48.29911462,5.95
63285,17.95119524,0.06668731,5.95
14212,4.33733814,41.80815345,5.95
25547,7.24920843,-41.42641755,5.95
16441,5.00509646,39.39470389,5.95
22853,6.61294455,-13.32097688,5.95
35983,9.89725309,-51.1467146,5.95
3434,1.04840996,41.34519861,5.95
38983,10.7511174,67.41138225,5.95
19418,5.77637741,1.16853796,5.95
60735,17.26002159,-38.59295116,5.95
49515,13.92749694,-82.66613365,5.95
73328,20.49092048,81.09073843,5.96
5995,1.84919125,51.93369809,5.96
58944,16.74437606,-53.15228963,5.96
72702,20.33338644,13.54810109,5.96
35145,9.65775461,67.27232436,5.96
67550,19.05105651,-19.24565829,5.96
11211,3.42673707,-69.33659399,5.96
6718,2.06336751,-0.34014611,5.96
35008,9.62456088,-36.09599061,5.96
24424,6.98250745,3.60236429,5.96
7171,2.21042005,24.16779356,5.96
64439,18.25360254,-20.38796936,5.96
41707,11.5749869,-32.83334205,5.96
18859,5.64388131,-6.57395768,5.96
19658,5.8369612,4.42349901,5.96
44937,12.53226469,-63.50589876,5.96
38664,10.64991802,-58.81688568,5.96
19797,5.8731692,19.86785634,5.96
64447,18.25473581,68.75596485,5.96
50275,14.15973955,-51.50464539,5.96
30108,8.35336165,-57.97323049,5.96
17550,5.31395441,-18.13019946,5.96
25569,7.25590767,-52.49951781,5.96
33738,9.29199044,46.81719916,5.96
1240,0.35798409999999997,-77.42685699,5.96
75046,20.942993899999998,44.92472729,5.96
29121,8.10511097,22.63551163,5.96
51422,14.49736377,0.82891135,5.96
15786,4.81396198,75.94154357,5.96
48434,13.61834776,-44.14316883,5.96
78868,21.98152998,62.69795151,5.96
86864,15.386505149714301,30.2887873723128,5.96
48780,13.71529519,-41.4009514,5.96
30421,8.43211016,-14.9297554,5.96
83542,23.32336264,-18.07539972,5.96
78012,21.73360521,-14.7493955,5.96
80103,22.31686013,-13.30497087,5.96
49795,14.01461513,-66.26885149,5.96
24676,7.04042268,17.7554551,5.96
25004,7.12036138,-51.9683879,5.96
78047,21.74199734,14.77221491,5.96
77520,21.60067837,45.37458683,5.96
32161,8.86993821,45.3129001,5.96
29020,8.07844653,-50.59039998,5.96
24730,7.05498037,9.13834729,5.96
53974,15.26490596,-48.07364079,5.96
31226,8.63861052,32.80202805,5.96
32189,8.87670358,28.33138843,5.96
48818,13.72780442,-42.06751103,5.96
86846,15.063604887897197,47.65333325772529,5.96
11927,3.65031269,-5.62570656,5.97
3200,0.97527748,66.35182541,5.97
79676,22.20224653,24.950637,5.97
12734,3.88609957,17.32715595,5.97
76087,21.22192701,-36.42353599,5.97
76831,21.41372248,80.52485397,5.97
30355,8.41589321,-42.76985034,5.97
4035,1.23545783,16.13354221,5.97
53452,15.10922579,-30.91841299,5.97
71856,20.13382082,-0.67802026,5.97
64141,18.17542561,54.2859522,5.97
55060,15.58783805,53.9221386,5.97
16865,5.12357833,-12.49100914,5.97
49161,13.82928567,61.48954562,5.97
4531,1.39026457,20.4689899,5.97
38808,10.69766002,-79.78330226,5.97
62539,17.74884553,-57.54551015,5.97
3861,1.17598814,2.44570842,5.97
19168,5.71497438,-6.79631491,5.97
48991,13.77870415,25.70238073,5.97
19679,5.84167372,2.02471682,5.97
16028,4.87974652,27.89757233,5.97
82603,23.04563533,-20.87039619,5.97
21382,6.26880456,-16.61800865,5.97
10772,3.29603814,39.28341373,5.97
81013,22.59343311,-23.99107868,5.97
10361,3.17743759,11.87269252,5.97
60905,17.306466699999998,38.81121445,5.97
57521,16.3167869,-14.87282262,5.97
79217,22.07687745,-26.8223356,5.97
20070,5.94112099,9.50941963,5.97
36183,9.95376997,57.4183508,5.97
70010,19.66865192,-23.42905463,5.97
37428,10.30785168,-41.66849763,5.97
15412,4.697243599999999,38.28042013,5.97
9594,2.9371468,8.38177807,5.97
82882,23.12462431,21.13437231,5.97
18746,5.6178754,11.03504389,5.97
77305,21.53738196,-33.94461293,5.97
5526,1.69423393,30.04713542,5.97
14490,4.41584991,19.0420923,5.97
19556,5.80969563,-4.09408727,5.97
46487,13.01933893,17.1232026,5.97
73999,20.66755992,43.4590163,5.97
76441,21.31444811,11.20333527,5.97
6639,2.04307718,13.47672808,5.97
47823,13.43652245,-1.19248368,5.97
62319,17.69231241,6.31316423,5.97
42207,11.72422255,-37.19010227,5.98
83481,23.30648102,41.77370255,5.98
32158,8.86945852,42.00288543,5.98
59850,17.00749313,-48.64756342,5.98
16127,4.91408569,0.46717846,5.98
67351,19.00098512,-66.65351408,5.98
63762,18.08066382,-35.90136032,5.98
69415,19.51970638,-68.43388713,5.98
2575,0.78989538,6.74098135,5.98
61482,17.46043253,-29.7244896,5.98
10709,3.2764423,32.18421948,5.98
61556,17.48224705,-36.7782678,5.98
48766,13.7120614,34.98899453,5.98
84632,23.65587978,74.00261499,5.98
26320,7.43088993,-5.77495377,5.98
79576,22.17602889,-4.26686395,5.98
55812,15.803697699999999,13.78933425,5.98
64224,18.19586433,33.44702748,5.98
49828,14.02233604,8.89490924,5.98
11646,3.56086163,54.97486087,5.98
11454,3.51024956,-47.3751741,5.98
36949,10.17713774,-41.71493294,5.98
26458,7.46192737,-22.85919757,5.98
60716,17.25563764,-14.58412556,5.98
39162,10.80150441,-59.91916925,5.98
70072,19.68486896,13.81570826,5.98
38301,10.546615699999998,-58.66675023,5.98
30687,8.49601503,-46.33172799,5.98
381,0.10431626,58.43668966,5.98
5406,1.66132442,16.40588595,5.98
17583,5.32324642,-27.3688642,5.98
33603,9.2539884,34.63339985,5.98
75246,21.001098300000002,7.51617986,5.98
4685,1.43849971,43.45788606,5.98
28622,7.98383653,-45.21586305,5.98
18912,5.65508694,29.21523028,5.98
46789,13.12341946,-59.86049011,5.98
60324,17.13745897,-17.60896664,5.98
8795,2.69281459,-14.54941172,5.98
53885,15.23500407,31.78791816,5.98
60216,17.10560976,-37.22753062,5.98
15515,4.72631328,-8.79424587,5.98
77885,21.70030002,35.51019572,5.98
20408,6.02862575,48.95946915,5.98
81320,22.680238,-57.422306,5.98
53660,15.16870645,-38.79246057,5.98
69794,19.61456861,11.27319815,5.98
66997,18.91458911,33.96858048,5.99
15685,4.77901993,40.31268034,5.99
70113,19.69696917,50.52544635,5.99
40909,11.32134542,-64.58259742,5.99
84587,23.63991366,-76.86950742,5.99
1542,0.45407977,-25.54713325,5.99
74139,20.70070031,-76.18056892,5.99
59561,16.92352179,-63.26962566,5.99
61716,17.52313449,-56.92095404,5.99
76716,21.38229762,-9.31927297,5.99
81425,22.71024367,-47.21000778,5.99
54356,15.3770128,62.04716944,5.99
8827,2.70183099,-38.3837178,5.99
27323,7.66610882,-37.57941274,5.99
84659,23.66527433,9.67732079,5.99
59415,16.88822003,47.41649815,5.99
26056,7.36763264,0.17712559,5.99
39475,10.89503594,-70.72033781,5.99
3186,0.97060954,33.95105921,5.99
66650,18.82804308,-5.91283415,5.99
63387,17.97751395,-28.75907603,5.99
60740,17.26152677,23.74270442,5.99
46003,12.86581947,-39.68038459,5.99
81941,22.85581788,-29.53627381,5.99
19942,5.91223289,0.96861499,5.99
64554,18.28141412,-3.00673658,5.99
45523,12.7192256,-56.17619646,5.99
51080,14.396843900000002,-53.17620992,5.99
12856,3.92115938,-12.09905104,5.99
28797,8.02507938,16.45532309,5.99
7476,2.30127764,57.51632574,5.99
18307,5.51351377,41.462078,5.99
