SSP_ID_1,SSP_ID_2,K_Vec
2231,2611,1687
923,5057,1689
2005,3307,1689
990,4626,1690
3939,4458,1691
4428,4429,1691
2057,4149,1691
2662,3815,1691
1939,2466,1692
2737,4359,1694
462,521,1695
1862,2485,1695
1424,1646,1696
1555,4208,1696
3289,3366,1697
1567,2351,1697
615,2429,1697
1672,4174,1698
3150,3446,1700
67,381,1703
852,1638,1705
2776,3426,1706
2528,3065,1707
508,2690,1708
2561,3931,1710
2423,3692,1712
3501,3908,1713
584,3210,1713
2347,3688,1714
1370,2312,1716
1306,1702,1716
994,1698,1716
722,1493,1717
2296,4069,1719
917,3124,1719
3140,4672,1719
83,2762,1720
1498,4335,1721
1416,4864,1722
1988,3910,1723
1389,4540,1724
1078,3392,1725
1708,1826,1726
266,3722,1728
1138,4351,1728
241,1652,1731
1806,3652,1731
3027,4217,1733
542,4011,1734
586,1254,1734
905,2587,1735
516,1182,1736
432,629,1736
436,2987,1737
1188,3222,1738
1578,3867,1739
2344,4930,1740
210,4451,1740
2582,2612,1740
2466,4984,1742
1381,2035,1743
285,4833,1743
2610,3295,1744
546,3940,1744
1018,4927,1744
4438,4821,1745
2542,4871,1747
667,2375,1749
3365,4314,1751
1058,1912,1752
3184,4407,1753
1956,3633,1753
1337,2129,1754
3016,4168,1755
336,1434,1758
612,3413,1759
1696,3608,1759
2077,4666,1762
700,3880,1764
1441,4636,1764
938,2999,1765
3121,3307,1767
1783,3826,1767
4061,4167,1767
2519,3769,1768
142,3551,1768
1242,4441,1773
4841,4845,1773
1238,3213,1774
354,1250,1775
1827,4312,1777
244,2536,1778
4362,4885,1780
1539,5023,1781
3633,4217,1782
621,4315,1782
394,1967,1786
1711,2460,1789
1538,3241,1789
605,2600,1790
678,1135,1790
1135,1136,1791
788,4621,1791
3765,4987,1792
4034,4785,1792
3058,4397,1794
1359,2095,1795
1334,1916,1797
3065,3559,1799
223,412,1799
396,3346,1799
522,2085,1800
67,274,1803
846,2793,1805
3762,4927,1806
1791,2707,1808
788,3032,1808
3715,4070,1808
457,3235,1809
314,1156,1809
4762,4873,1810
2119,4984,1810
2149,3820,1810
311,2205,1811
2358,4915,1811
2319,3905,1813
1560,2490,1814
2333,4461,1814
1214,4567,1817
3281,4812,1817
2791,4895,1819
1761,4234,1820
1460,4191,1823
2035,2828,1826
989,1317,1827
2542,4660,1828
1465,4759,1829
3829,4407,1833
276,3864,1834
3637,4614,1835
836,2910,1835
3138,4500,1835
47,2689,1836
1931,4781,1837
232,2051,1838
3876,4934,1842
2545,4428,1842
2786,3815,1843
1533,4234,1846
1929,3177,1848
1966,2672,1848
1627,2174,1849
1283,1711,1852
4179,4266,1853
2330,2452,1853
2121,4034,1854
1066,2192,1857
2309,3000,1859
1258,4358,1862
2275,3867,1863
1713,2140,1863
753,3708,1866
1983,3717,1867
744,4777,1869
2546,3926,1869
46,1639,1870
1072,1785,1871
2723,4813,1871
232,3547,1871
28,3617,1873
2079,3507,1873
1678,2095,1875
2747,2867,1876
1905,3129,1877
3229,3482,1877
274,558,1878
3709,3898,1880
4723,4991,1882
2144,4429,1885
926,993,1887
1163,1650,1887
3470,4116,1887
1449,1506,1887
2128,5057,1887
4141,4559,1887
3837,4640,1887
241,566,1889
1311,1621,1890
2244,3391,1891
1292,1442,1893
1857,3993,1893
3606,3895,1893
834,2510,1895
1650,3943,1895
590,2826,1896
1842,3809,1896
1183,2756,1896
1378,1443,1896
1472,4880,1897
1157,3326,1898
529,2530,1898
2043,3387,1900
2731,4354,1900
1453,3360,1901
2889,4146,1902
1746,3174,1903
584,2439,1904
1021,3028,1904
2610,4276,1905
2150,2577,1909
1317,2150,1910
3862,3959,1910
1987,4261,1910
132,2898,1911
708,1467,1911
1157,3030,1913
888,3898,1913
2408,4602,1913
760,2121,1913
1672,4103,1913
28,1462,1915
22,2276,1917
1161,3105,1919
987,4607,1923
116,2892,1924
1672,3539,1925
169,4827,1927
1556,2317,1931
1284,2047,1932
1104,2330,1934
3775,4674,1934
2174,5050,1935
1002,1341,1936
1351,3781,1936
143,3838,1941
1074,1111,1942
4389,4761,1943
1659,4565,1945
4386,4530,1947
501,2701,1947
1642,4551,1947
114,1039,1947
2709,3745,1948
163,1386,1948
1847,2733,1950
463,1985,1951
226,4467,1954
2411,3798,1955
882,934,1955
3283,3463,1957
2187,4201,1958
1196,2437,1960
3442,4565,1960
1154,4076,1964
604,3963,1966
832,929,1968
2753,3707,1968
1084,2178,1968
312,4506,1968
1982,2727,1969
517,4443,1970
130,2325,1971
2048,2654,1974
801,3773,1976
9,582,1977
76,1074,1977
3207,4814,1977
1084,3559,1978
2150,2522,1980
2395,3062,1980
3385,4856,1980
2965,4409,1980
2891,4145,1982
801,983,1985
1852,2610,1986
3015,4973,1987
4400,4877,1987
1729,4003,1987
986,1085,1987
200,4255,1988
700,828,1989
431,1751,1989
3159,3524,1990
1908,4441,1991
1,4867,1991
425,4205,1992
1413,3659,1992
2420,2549,1992
1922,2710,1995
1436,1651,1997
1669,4697,1999
297,2258,1999
542,1540,1999
877,2719,2001
2303,2914,2003
2264,2359,2006
2219,3260,2009
1842,2005,2010
2269,4250,2013
1636,4760,2015
237,3885,2016
3297,4409,2017
1052,4760,2018
2381,4760,2020
2481,3045,2021
417,5012,2023
1442,2819,2023
4025,4439,2023
2083,4687,2024
418,5012,2025
651,2350,2025
1066,2298,2026
811,1875,2026
3405,4449,2027
1325,2289,2028
4390,4601,2030
201,2460,2032
605,1054,2033
1801,4979,2034
3865,4817,2034
1725,2617,2034
206,3920,2034
502,4419,2035
1607,2350,2036
574,3273,2036
3301,3381,2038
2811,4534,2038
864,1860,2038
89,2036,2038
1209,2029,2038
558,3864,2038
2226,3806,2038
2456,2831,2040
1203,3589,2041
164,4717,2042
2727,4439,2043
360,3061,2046
2724,2868,2049
1181,2264,2049
4345,4869,2051
627,3194,2052
860,3897,2052
186,529,2052
3599,4955,2055
2948,3347,2057
719,4123,2058
432,3062,2059
819,2057,2060
1644,1933,2060
1294,2893,2062
2071,3499,2066
2071,3498,2068
1912,4181,2069
522,4164,2069
3267,3901,2070
978,1757,2071
1513,4453,2071
1483,4703,2072
276,1346,2074
1127,4650,2074
2326,4559,2075
1848,4624,2076
660,760,2078
660,1890,2078
3710,4973,2080
398,1801,2081
2284,3153,2082
4087,4184,2083
3124,4393,2085
986,1788,2086
2110,2298,2087
2191,4530,2088
2949,4291,2089
431,2731,2092
2758,3676,2093
2950,4757,2094
2164,2486,2094
3671,5021,2094
3879,4406,2094
2592,3202,2094
1612,4991,2094
420,3811,2095
641,4358,2096
1,1730,2097
855,2417,2099
4544,4872,2100
494,3775,2101
2484,3531,2101
1245,1782,2102
1611,4991,2103
595,937,2103
233,2033,2105
2171,4673,2107
1383,3658,2107
352,3189,2108
2708,3788,2109
2937,3565,2110
217,3309,2111
1179,4338,2112
2154,4581,2112
95,4502,2112
1708,2659,2112
2529,3515,2112
2904,3113,2114
210,2741,2114
2900,3197,2115
912,3166,2117
255,4180,2118
687,4699,2120
26,618,2120
3303,4864,2120
2552,3058,2121
2449,4032,2122
1977,3660,2122
1059,5045,2125
3167,4801,2126
285,2258,2128
877,3017,2130
1193,3334,2130
3458,3968,2132
3877,4357,2134
191,3558,2134
4168,4199,2134
1031,3581,2135
268,1175,2137
856,2513,2137
191,3378,2137
3190,3191,2138
3763,4220,2140
2031,2917,2142
603,4009,2142
851,1554,2147
1096,2019,2149
1179,4343,2150
247,1958,2151
3548,4788,2152
859,2083,2152
1238,2319,2152
2664,3290,2154
3962,5025,2156
2664,3291,2157
765,2476,2159
3133,4304,2160
160,3430,2161
335,4313,2163
1305,3803,2164
4038,4506,2165
223,1579,2166
401,3831,2167
1778,4358,2167
4246,4476,2167
1063,4523,2168
2709,4802,2169
2353,2709,2170
2043,3993,2172
2208,3222,2173
401,3832,2173
998,4144,2173
1364,3644,2173
974,3056,2174
3049,4202,2175
3421,4001,2175
413,4179,2178
1634,4002,2180
2245,3620,2181
3804,4812,2182
2781,3351,2183
913,2902,2185
1594,2779,2185
754,1953,2187
385,3999,2188
1259,5040,2188
489,1807,2188
3717,4769,2188
1939,4408,2189
1499,4753,2190
624,3127,2191
3610,4287,2193
1639,4551,2193
2092,2462,2194
1693,3072,2196
1120,1354,2197
748,3506,2200
4509,4736,2200
208,4702,2200
3873,4356,2201
4439,4496,2202
3152,4456,2203
2317,3427,2203
1968,2746,2203
2532,3568,2206
3957,3966,2207
3146,4040,2209
670,1820,2209
2858,4566,2211
25,2547,2211
3076,3993,2213
2739,2961,2214
23,2573,2214
1510,2147,2215
1550,4289,2215
38,4081,2215
491,3039,2216
2694,3287,2217
240,1504,2218
1174,1976,2218
1736,4510,2219
1372,3909,2221
340,2727,2224
2727,3243,2225
2484,3951,2227
942,3954,2228
737,2123,2229
1758,3698,2230
489,683,2232
1483,3864,2232
222,1269,2235
1512,1530,2237
1376,1646,2237
1710,3163,2238
458,2262,2240
1586,1812,2242
1305,4387,2244
3801,4103,2245
2407,2512,2246
3517,4632,2246
2679,4971,2246
708,965,2248
2353,4968,2249
1644,2466,2254
102,2888,2254
944,4431,2254
2188,4204,2255
1529,4888,2257
1687,1738,2257
647,4403,2260
406,4025,2262
2185,2980,2262
18,2547,2267
365,2743,2268
415,4233,2271
783,2769,2271
743,4178,2272
660,2495,2273
1867,4443,2273
1953,3499,2274
2312,3657,2274
988,1475,2275
1478,2495,2275
416,3651,2275
1859,3204,2275
1953,3498,2277
59,4231,2277
1071,1395,2279
1140,1910,2279
36,639,2279
625,3912,2279
507,1862,2280
2725,4816,2280
977,2663,2281
2653,4653,2281
2069,3463,2285
750,2902,2286
4474,4858,2287
674,3655,2287
837,2544,2288
1049,2262,2288
895,2827,2290
590,2010,2290
219,3559,2291
1004,4065,2291
236,1377,2291
3866,4013,2294
2870,4749,2294
917,2383,2295
1443,2768,2295
3731,3883,2296
2014,2771,2297
1865,4218,2298
2545,3274,2300
779,2362,2300
637,1710,2301
2555,2671,2302
1805,2173,2303
3493,3847,2304
1494,3642,2304
423,606,2305
2593,4250,2306
2772,3035,2306
2877,4169,2308
243,3194,2310
2853,3913,2311
217,2386,2312
3407,4084,2313
970,4101,2313
529,1832,2314
1451,1803,2314
620,860,2315
344,4005,2316
1727,3616,2317
2173,3141,2317
153,4642,2317
2823,4728,2318
917,4873,2318
1962,2962,2319
441,3552,2319
2785,4180,2320
3908,4821,2320
441,2497,2320
1996,3512,2321
975,3766,2321
3076,3571,2322
2399,3699,2323
2752,4295,2323
2266,3422,2326
2556,2671,2327
83,589,2330
2360,2843,2332
2158,3796,2335
444,1399,2337
530,1670,2337
1335,5051,2338
1695,3455,2339
483,1124,2339
3067,3657,2339
32,2381,2339
2175,2280,2341
1015,4599,2342
2020,4372,2342
1208,4706,2343
122,1957,2344
2593,4477,2344
130,1718,2347
2298,2688,2348
1593,2718,2349
1036,1474,2350
133,3511,2351
581,4191,2352
3072,3993,2352
525,4147,2354
3755,4352,2354
137,1663,2354
379,1513,2355
1759,4678,2357
633,2381,2358
1198,1821,2363
1897,3161,2365
1335,1647,2365
138,4102,2367
1523,2573,2368
428,1329,2370
530,697,2372
348,4191,2374
2074,3630,2375
1802,2547,2376
949,2149,2377
32,1636,2377
452,4011,2379
2844,3350,2379
3778,4088,2379
4044,4282,2379
79,3188,2380
3706,4526,2382
3585,4720,2384
1659,3098,2384
3449,3699,2386
633,1636,2387
198,3351,2389
2160,4293,2392
4048,5058,2392
3335,4121,2392
2582,3447,2393
3270,3714,2394
118,1760,2395
831,3233,2396
50,4647,2397
1131,2728,2397
1374,1940,2397
2200,3633,2397
688,2570,2400
1845,2629,2402
1349,3223,2405
2845,3306,2405
2540,3528,2405
1271,3678,2405
177,2403,2406
1674,4604,2408
1881,4248,2408
713,2351,2409
1611,2554,2410
8,4350,2411
1757,4789,2412
324,4128,2412
2131,4373,2414
309,1688,2415
80,3187,2415
3536,4174,2416
1012,4471,2416
1612,2554,2416
3659,4194,2416
3274,4481,2417
2035,3518,2417
685,1398,2419
2502,4051,2419
2794,3506,2421
947,3441,2421
32,1052,2424
1028,3610,2425
26,4036,2426
1761,3233,2427
946,4722,2427
2031,2574,2428
501,2525,2429
278,3634,2430
1749,4130,2432
239,1153,2433
1517,3265,2434
808,2389,2435
524,742,2436
2195,2723,2438
633,4914,2439
431,2552,2441
633,1052,2441
433,3886,2444
202,1965,2447
684,839,2449
2483,4914,2450
4014,4765,2451
958,3927,2451
1275,1564,2453
2519,3251,2453
870,3982,2453
631,2779,2456
92,1427,2457
591,765,2457
1582,3403,2457
701,4945,2457
530,2406,2458
1274,2547,2458
200,470,2461
658,4408,2463
32,4914,2465
1711,1766,2465
685,5013,2465
334,3401,2467
934,3589,2467
1304,2985,2468
1765,2435,2472
196,789,2474
469,541,2475
2139,2436,2476
1192,2767,2477
3094,3968,2477
1332,1719,2477
829,1021,2477
3350,4210,2477
2828,3518,2478
296,1467,2482
494,4506,2483
65,472,2484
1480,3151,2484
645,4160,2484
3019,4535,2485
2583,3298,2485
1289,4724,2487
462,644,2487
3505,3821,2487
1490,2278,2489
2454,3383,2489
1847,2886,2491
322,3818,2492
3477,4998,2495
3195,3562,2496
767,4690,2498
15,1170,2501
1083,4085,2502
769,1414,2502
1171,4146,2502
3295,3923,2503
1164,4247,2504
1828,2612,2508
624,3800,2511
1540,2913,2512
2886,4138,2514
4187,4322,2515
3905,4762,2516
973,4818,2517
2381,3854,2518
2229,4029,2520
1271,1986,2521
151,1542,2521
1409,1894,2521
510,2244,2523
3479,4567,2524
661,1378,2525
972,3351,2526
1701,4803,2526
3328,4567,2527
843,3339,2527
1131,2729,2527
3701,4160,2528
1738,3520,2529
2549,4619,2529
304,2431,2533
1636,3854,2533
3783,4189,2533
820,3107,2534
3087,4109,2536
850,3967,2536
3074,3109,2536
3924,4085,2537
2858,4226,2537
606,5037,2537
2430,4192,2537
1346,4428,2538
576,4191,2539
266,4777,2539
1749,3178,2541
652,3104,2543
729,3560,2545
2423,4735,2546
624,2412,2547
1155,2952,2549
341,4409,2551
1909,3355,2553
881,1008,2554
1163,4242,2558
511,2107,2558
171,5019,2560
4462,4960,2562
1542,4825,2563
148,171,2563
3420,3706,2563
1100,3882,2565
268,4244,2566
1111,4955,2566
891,2144,2567
1461,3081,2568
753,3490,2570
1313,4357,2570
1230,2761,2570
1328,4807,2572
2983,3241,2572
3775,4038,2573
2503,4642,2577
491,3238,2579
1909,4876,2579
3349,4007,2580
910,3006,2581
1480,4367,2584
1041,2941,2586
814,4066,2589
1147,2773,2590
2751,4843,2591
697,2244,2592
103,2330,2593
1600,2787,2594
2518,3221,2595
2376,3173,2597
147,2315,2599
2638,4894,2600
1102,2100,2602
24,171,2602
1052,3854,2603
558,4712,2604
1993,2250,2604
3159,3655,2605
4538,4871,2605
1553,1713,2607
285,4630,2607
738,2211,2608
744,4662,2608
3927,4152,2609
276,4013,2609
354,3489,2611
2952,3965,2612
784,1114,2612
2114,2489,2612
1071,1965,2614
1127,2648,2614
3416,4466,2614
1143,2121,2614
168,3182,2615
1314,4445,2618
3275,4867,2621
2054,3030,2621
1771,2071,2623
804,2156,2623
137,3778,2625
3207,3965,2625
2422,3445,2625
1368,4643,2626
2054,3326,2627
1864,2911,2630
30,1980,2630
2505,4160,2631
2487,4296,2632
477,4445,2635
1292,4185,2635
1758,4514,2636
1070,2673,2636
73,1458,2636
1438,3205,2639
204,1120,2639
1021,2349,2640
1736,2126,2640
1521,5015,2641
3126,3278,2643
706,4291,2643
1722,3564,2643
608,2731,2645
914,2292,2645
3197,3943,2645
2448,4448,2646
2789,4444,2646
691,891,2646
1379,2826,2647
3565,4682,2647
697,4867,2649
2190,2245,2652
268,3843,2655
2691,4488,2657
1919,3995,2659
532,4773,2661
1611,2079,2662
1992,4666,2664
2939,2969,2665
966,4215,2667
618,4729,2668
340,4720,2669
909,4093,2671
29,4814,2672
431,3292,2672
202,1124,2674
1749,4296,2676
292,3812,2677
1007,4305,2677
1612,2079,2678
2557,3327,2678
25,5031,2678
179,2237,2678
1197,3964,2680
3237,4123,2681
1542,2788,2681
2130,3074,2681
285,2525,2682
2028,2110,2682
1530,4896,2683
2376,3849,2684
1427,4154,2686
2410,4924,2688
3915,4939,2689
1211,3136,2690
4294,4484,2693
2385,4206,2694
426,3529,2697
303,3329,2698
2804,3796,2702
1751,3894,2706
685,3385,2706
18,5031,2710
4666,4933,2710
341,3479,2712
67,1066,2714
1292,4319,2716
1501,1863,2717
948,4313,2717
437,4022,2718
1515,4371,2718
2027,4809,2721
1910,4024,2721
72,3061,2722
591,3413,2723
542,2573,2724
2635,3187,2724
1348,3729,2725
1151,2459,2726
462,4902,2728
2472,2763,2729
3227,4156,2730
3565,3742,2732
2741,2863,2733
1784,3929,2736
4453,5052,2738
341,3328,2740
835,1553,2741
1214,3405,2742
340,3318,2745
1638,4922,2745
804,2431,2747
1790,3942,2748
1466,4488,2749
3711,4975,2749
890,1767,2749
3125,3245,2749
3036,3839,2749
1513,2704,2750
2693,4132,2751
492,4479,2755
2188,2622,2756
3204,4804,2756
1332,4989,2756
1607,3479,2759
1350,4146,2759
3282,4765,2759
590,4733,2760
3668,4919,2760
2672,4509,2763
77,3251,2764
4158,4193,2764
2409,3496,2765
802,2824,2766
651,3479,2768
1607,3328,2769
402,2216,2769
651,3328,2771
1346,1523,2771
2999,3650,2773
381,4928,2773
2315,5013,2775
651,4089,2776
62,1033,2778
3340,4337,2781
770,2272,2784
373,4061,2785
1808,2282,2785
1607,4089,2786
2098,4555,2787
1493,1581,2789
1654,3431,2792
454,5000,2792
1305,1797,2792
1453,3914,2793
4387,4805,2793
2370,3892,2795
115,3762,2796
1426,3190,2797
1609,2014,2797
4640,4737,2798
2091,3959,2799
3848,4338,2800
1183,3025,2800
602,4173,2800
1103,1915,2802
2162,4873,2802
2142,4208,2802
1405,3407,2802
591,2373,2802
1603,3880,2803
1917,2431,2805
1874,3892,2805
1810,3035,2807
3079,4165,2808
158,3065,2808
100,1005,2811
745,5037,2812
1723,3981,2813
2953,4075,2814
1284,3283,2815
1303,4381,2816
238,979,2818
614,2975,2819
264,2061,2820
1702,3615,2822
1436,2375,2825
1931,3024,2827
2396,2893,2828
1133,3148,2829
1394,3145,2830
985,3484,2831
1021,4141,2831
826,2949,2832
1710,3002,2834
2970,5055,2836
4226,4674,2837
2931,3561,2837
1400,1793,2839
1233,1494,2841
1373,1453,2841
1160,1969,2841
190,4317,2843
535,775,2845
115,414,2846
2143,4761,2847
1451,4446,2850
43,4997,2850
2126,3691,2852
1268,2339,2856
3266,4003,2856
2228,4550,2859
1107,3622,2860
360,3733,2861
2371,4741,2864
437,817,2865
1036,2849,2867
2569,3072,2868
673,3976,2870
3744,3942,2870
2368,2792,2870
607,1913,2870
2311,4458,2870
3707,4701,2870
2199,3467,2870
1251,4535,2871
1586,4959,2871
164,2917,2872
3359,3400,2873
184,2661,2875
1983,3861,2876
1126,3060,2877
173,3630,2879
114,4994,2880
3918,3920,2883
1371,5025,2883
442,3480,2884
321,1254,2886
4167,4289,2887
9,1205,2888
1269,2943,2889
3679,3760,2889
44,820,2890
3402,3474,2891
1477,3920,2891
2676,4960,2892
1287,1989,2894
688,4702,2894
349,1099,2894
3402,3475,2895
2469,4996,2896
642,2230,2897
1412,4093,2899
2672,4949,2899
1438,1617,2900
1703,4809,2900
1214,3778,2902
2042,4125,2904
654,3160,2904
2778,4254,2907
2512,2983,2908
1022,3685,2909
41,2741,2911
1114,4852,2912
1621,3088,2912
2261,4339,2915
3818,4438,2916
4439,4441,2916
487,3176,2917
1085,4578,2918
739,1729,2919
476,4217,2920
808,1819,2921
3279,4254,2923
38,1907,2924
1051,3495,2925
140,3637,2926
4805,4974,2928
1864,3971,2930
353,953,2932
1451,2032,2932
4431,4922,2932
1115,3013,2932
1703,2683,2934
1138,1769,2935
104,1963,2936
13,2002,2937
25,2303,2938
2314,4521,2938
746,4938,2939
2304,4731,2940
3899,5006,2940
1128,2002,2941
3595,4578,2941
2850,4664,2942
844,1343,2943
374,4071,2944
1069,3819,2944
796,4419,2944
2785,4826,2944
1153,3672,2947
4234,4578,2947
1038,2859,2949
4592,4970,2949
2668,4938,2951
2452,3188,2951
3702,3945,2952
2018,3070,2953
1737,4512,2953
362,1482,2955
3370,4629,2955
3163,3510,2956
483,1144,2957
3385,4377,2958
367,4102,2959
2779,3350,2960
164,4436,2961
3035,3566,2962
18,2303,2964
1619,2782,2964
1529,2121,2964
1616,2712,2966
2573,2911,2966
3551,4942,2969
919,4831,2969
2743,3736,2971
920,4831,2972
1726,1765,2973
1185,4225,2973
362,1765,2975
2481,3662,2975
1482,3344,2977
916,5020,2978
2678,3602,2979
2743,4452,2981
576,1968,2984
3777,4947,2986
2822,3878,2988
567,3954,2990
110,2976,2990
508,2912,2991
126,3953,2992
3825,4362,2992
1375,5043,2994
2404,2511,2995
1454,1963,2995
645,3843,2996
2201,2848,2998
2200,4437,2999
2450,3825,2999
1520,4523,2999
3233,3788,2999
771,4314,2999
469,2358,3000
3597,4368,3001
2349,4570,3002
3202,3708,3003
1174,1550,3003
1928,3964,3004
49,1933,3005
1001,1266,3006
1624,3324,3006
2278,3220,3006
385,4696,3007
673,1600,3007
2068,3955,3007
1055,4020,3008
1264,2035,3009
2555,4148,3009
1448,2916,3010
1096,2419,3012
3355,4720,3012
424,4738,3012
1639,4210,3013
571,870,3014
2139,4008,3016
2036,3650,3017
111,2223,3017
3886,5049,3017
2117,2320,3019
303,1048,3021
1269,2135,3021
1118,4009,3023
303,3775,3024
769,2714,3024
1364,4232,3024
3019,4480,3024
1764,3344,3026
3807,4349,3028
138,602,3030
835,1090,3031
214,1569,3031
1408,3693,3035
1937,2737,3037
2088,2315,3040
4844,4847,3040
2556,4148,3041
2593,4866,3042
2295,2951,3043
3806,4386,3043
1374,5038,3044
428,1182,3045
1073,4846,3048
39,2162,3048
1059,3978,3048
2,1652,3049
1450,3059,3049
567,2776,3049
2023,3851,3049
26,2258,3050
3015,4337,3051
876,1328,3053
2117,2785,3055
172,1641,3056
3355,4545,3056
200,3247,3057
2412,2812,3058
1321,3985,3058
2543,2723,3058
4228,4363,3061
1852,3373,3061
2020,5004,3062
3387,3748,3062
824,3262,3062
645,4244,3062
2005,3129,3064
198,3177,3065
824,2948,3065
1336,3413,3068
3185,4362,3071
999,1457,3072
350,2856,3072
55,2119,3072
1369,4418,3073
753,4246,3075
3364,4826,3077
1671,4127,3078
1243,2494,3082
2299,4252,3082
2810,3853,3083
2441,4766,3085
1378,3191,3085
2966,3414,3087
147,1236,3089
2706,2751,3089
2115,3758,3089
587,2465,3091
465,5031,3092
1641,4982,3092
863,4805,3094
1217,3483,3094
1970,3258,3097
2896,3228,3099
2930,4947,3100
4025,4443,3100
1883,2440,3100
868,1007,3100
1094,3180,3100
2711,4003,3101
1797,2624,3102
667,2907,3103
661,1546,3104
1284,4813,3106
426,3709,3106
4013,4104,3108
2336,4124,3112
2593,2625,3113
2917,4552,3114
1334,2929,3114
2214,3935,3114
23,4068,3115
473,1333,3116
188,3755,3117
1618,2298,3117
1058,2008,3117
607,2395,3120
1272,1372,3120
459,689,3121
2628,3088,3121
2377,3617,3121
1635,1882,3121
1595,2686,3121
3821,4672,3123
927,3786,3123
187,2310,3123
4068,4344,3126
431,4446,3126
3372,4453,3127
1814,3898,3128
131,3474,3129
988,4729,3130
1153,5028,3131
1014,3174,3131
428,1272,3131
1706,3860,3133
2164,4354,3133
1007,2728,3136
131,3475,3138
2166,4546,3140
2222,2952,3140
2017,2832,3140
1840,2363,3140
3092,5035,3142
1204,3156,3143
354,4754,3143
2927,3689,3144
430,868,3145
300,3308,3146
3369,3927,3146
357,3810,3146
1334,4090,3146
2629,4553,3146
535,1218,3146
2659,4203,3146
3525,4795,3149
2361,3718,3150
4729,4890,3150
54,4008,3151
2881,3536,3153
688,884,3153
3017,3540,3154
369,4412,3156
2361,2380,3157
528,3413,3159
1058,3917,3160
1855,3337,3161
2789,3881,3161
961,1568,3163
1480,2527,3165
3800,4384,3167
4088,4890,3168
27,406,3168
2583,3230,3168
3571,3705,3168
78,948,3169
906,2060,3171
606,845,3173
487,799,3174
641,998,3175
1983,4390,3175
371,3260,3176
74,5011,3178
1124,1394,3179
121,3734,3179
329,2329,3179
607,3639,3180
2431,4903,3182
2279,4991,3183
1591,4532,3184
193,3972,3184
3695,4891,3185
2298,3463,3185
